timeEnterLink,timeOnLink,vehID,pathID,linkID,linkSequenceInPath
23828.8,3.100000000002183,659,0,8295,27
23738.7,2.099999999998545,660,0,8297,0
23741.6,0.8000000000029104,660,0,10895,1
23743.2,0.8,660,0,11222,2
23744.8,12.799999999999272,660,0,8971,3
23758.4,0.8,660,0,11784,4
23760.0,8.0,660,0,10172,5
23768.8,0.8,660,0,11827,6
23770.4,8.799999999999272,660,0,10263,7
23780.0,1.5999999999985448,660,0,24436,8
23780.8,0.8,660,0,24435,9
23782.4,2.399999999997817,660,0,10255,10
23785.6,0.8000000000029104,660,0,11308,11
23787.2,4.799999999999272,660,0,9377,12
23792.8,0.8,660,0,24417,13
23793.6,10.400000000001455,660,0,10245,14
23804.8,0.8,660,0,11818,15
23805.6,12.0,660,0,10243,16
23818.4,0.8,660,0,11221,17
23819.2,4.0,660,0,8967,18
23824.0,0.8,660,0,11091,19
23824.8,1.6000000000021828,660,0,8673,20
23827.2,4.0,660,0,23702,21
23829.6,0.8,660,0,18005,22
23832.0,0.8,660,0,9080,23
23832.8,0.8,660,0,11092,24
23833.6,3.2000000000007276,660,0,8674,25
23837.6,0.8000000000029104,660,0,10984,26
23839.2,5.599999999998545,660,0,8463,27
23845.6,0.8000000000029104,660,0,11171,28
23847.2,0.8,660,0,8844,29
23848.8,0.8,660,0,12028,30
23850.4,1.0999999999985448,660,0,10669,31
23739.1,10.5,661,0,9604,0
23750.4,0.8,661,0,11500,1
23751.2,4.0,661,0,8486,2
23756.0,0.8,661,0,11505,3
23757.6,0.8000000000029104,661,0,11498,4
23759.2,1.5999999999985448,661,0,9572,5
23761.6,0.8,661,0,11499,6
23762.4,86.39999999999782,661,0,9554,7
23849.6,3.2000000000007276,661,0,11323,8
23853.6,7.200000000000728,661,0,8555,9
23861.6,0.8,661,0,11508,10
23862.4,0.8,661,0,9574,11
23863.2,0.8,661,0,11934,12
23864.0,6.400000000001455,661,0,8727,13
23871.2,0.8,661,0,11305,14
23872.0,19.799999999999272,661,0,8781,15
23739.9,7.299999999999272,662,0,8524,0
23748.0,1.5999999999985448,662,0,11173,1
23750.4,5.599999999998545,662,0,8850,2
23756.8,0.8,662,0,11193,3
23758.4,0.8,662,0,11991,4
23760.0,1.5999999999985448,662,0,10597,5
23762.4,0.8,662,0,10819,6
23763.2,30.399999999997817,662,0,9427,7
23794.4,3.1999999999970896,662,0,11932,8
23798.4,0.8,662,0,10501,9
23800.0,3.2000000000007276,662,0,9478,10
23804.0,0.8,662,0,11804,11
23805.6,11.200000000000728,662,0,10213,12
23817.6,0.8000000000029104,662,0,11419,13
23819.2,24.0,662,0,10168,14
23844.0,1.5999999999985448,662,0,11409,15
23846.4,6.399999999997817,662,0,10480,16
23853.6,1.6000000000021828,662,0,11410,17
23856.0,13.599999999998545,662,0,9940,18
23870.4,0.8,662,0,11292,19
23872.0,2.400000000001455,662,0,9876,20
23875.2,0.8,662,0,11649,21
23876.8,8.0,662,0,10024,22
23885.6,1.6000000000021828,662,0,11248,23
23888.0,6.400000000001455,662,0,9885,24
23895.2,0.8,662,0,11642,25
23896.8,12.799999999999272,662,0,9886,26
23910.4,0.8,662,0,11183,27
23911.2,28.200000000000728,662,0,9806,28
23739.3,27.100000000002183,663,0,10292,0
23767.2,0.8,663,0,11759,1
23768.0,13.599999999998545,663,0,10131,2
23782.4,3.1999999999970896,663,0,11256,3
23786.4,5.599999999998545,663,0,8733,4
23792.8,8.799999999999272,663,0,10280,5
23802.4,0.8,663,0,11740,6
23803.2,16.0,663,0,24173,7
23820.0,4.799999999999272,663,0,9156,8
23825.6,1.6000000000021828,663,0,24382,9
23828.0,0.8,663,0,9011,10
23828.8,0.8,663,0,11073,11
23829.6,3.2000000000007276,663,0,8634,12
23833.6,0.8,663,0,10858,13
23834.4,4.0,663,0,8230,14
23839.2,1.5999999999985448,663,0,24417,15
23840.0,0.8,663,0,24415,16
23841.6,8.0,663,0,10245,17
23850.4,0.8,663,0,11818,18
23851.2,9.599999999998545,663,0,10243,19
23861.6,0.8000000000029104,663,0,11221,20
23863.2,1.5999999999985448,663,0,8967,21
23865.6,0.8,663,0,11091,22
23866.4,0.8,663,0,8673,23
23868.0,2.400000000001455,663,0,23702,24
23871.2,0.8,663,0,9080,25
23872.0,1.5999999999985448,663,0,8674,26
23874.4,0.8,663,0,10984,27
23876.0,4.0,663,0,8463,28
23880.8,0.8,663,0,11171,29
23882.4,0.8,663,0,8842,30
23883.2,2.0,663,0,8515,31
23739.9,5.69999999999709,664,0,10052,0
23746.4,0.8,664,0,11916,1
23748.0,7.200000000000728,664,0,10449,2
23756.0,0.8,664,0,12060,3
23757.6,13.600000000002183,664,0,10730,4
23772.0,2.400000000001455,664,0,10957,5
23775.2,8.799999999999272,664,0,10054,6
23784.8,0.8,664,0,12045,7
23785.6,0.8,664,0,10703,8
23786.4,0.8,664,0,11370,9
23788.0,4.0,664,0,10701,10
23792.8,0.8,664,0,11731,11
23793.6,6.400000000001455,664,0,10077,12
23800.8,1.6000000000021828,664,0,11732,13
23803.2,2.399999999997817,664,0,10082,14
23806.4,0.8,664,0,11733,15
23808.0,88.79999999999927,664,0,10090,16
23897.6,2.400000000001455,664,0,11256,17
23900.8,6.400000000001455,664,0,8733,18
23908.0,0.8,664,0,11756,19
23908.8,1.6000000000021828,664,0,10128,20
23911.2,0.8,664,0,10283,21
23912.0,0.8,664,0,11833,22
23912.8,19.200000000000728,664,0,10136,23
23932.8,0.8,664,0,11762,24
23933.6,36.80000000000291,664,0,10137,25
23971.2,3.2000000000007276,664,0,11209,26
23975.2,25.0,664,0,10294,27
23740.0,4.0,665,0,8709,0
23744.8,0.8,665,0,11108,1
23745.6,0.8000000000029104,665,0,10955,2
23747.2,5.599999999998545,665,0,10365,3
23753.6,1.6000000000021828,665,0,24455,4
23754.4,0.8,665,0,20207,5
23756.0,4.0,665,0,10363,6
23760.8,0.8,665,0,11999,7
23762.4,21.599999999998545,665,0,8710,8
23784.8,2.400000000001455,665,0,11290,9
23788.0,7.200000000000728,665,0,10724,10
23796.0,0.8,665,0,10740,11
23796.8,4.200000000000728,665,0,8115,12
23740.1,1.5,666,0,8996,0
23742.4,0.8,666,0,8511,1
23743.2,0.8,666,0,11232,2
23744.0,0.8,666,0,8994,3
23744.8,0.8,666,0,11083,4
23745.6,0.8000000000029104,666,0,8655,5
23747.2,1.5999999999985448,666,0,23738,6
23748.0,0.8,666,0,20130,7
23749.6,0.8000000000029104,666,0,9472,8
23751.2,0.8,666,0,8656,9
23752.8,0.8,666,0,11446,10
23754.4,13.599999999998545,666,0,9471,11
23768.8,2.400000000001455,666,0,11127,12
23772.0,2.400000000001455,666,0,8743,13
23775.2,0.8,666,0,11283,14
23776.0,8.799999999999272,666,0,9483,15
23785.6,0.8000000000029104,666,0,11128,16
23787.2,1.5999999999985448,666,0,8751,17
23789.6,0.8,666,0,12008,18
23790.4,6.399999999997817,666,0,10628,19
23797.6,0.8,666,0,11986,20
23798.4,60.79999999999927,666,0,10607,21
23860.0,4.799999999999272,666,0,10917,22
23865.6,37.60000000000218,666,0,8824,23
23904.0,1.5999999999985448,666,0,11321,24
23906.4,3.1999999999970896,666,0,9188,25
23910.4,0.8,666,0,11307,26
23911.2,0.8,666,0,9161,27
23912.0,0.8,666,0,12023,28
23913.6,0.8000000000029104,666,0,10659,29
23915.2,0.8,666,0,12024,30
23916.8,2.400000000001455,666,0,10660,31
23740.8,9.600000000002183,667,0,9413,0
23751.2,0.8,667,0,10737,1
23752.0,20.0,667,0,10694,2
23772.8,1.6000000000021828,667,0,18165,3
23773.6,0.8,667,0,18171,4
23775.2,13.599999999998545,667,0,9447,5
23789.6,3.2000000000007276,667,0,11407,6
23793.6,3.2000000000007276,667,0,9390,7
23797.6,0.8000000000029104,667,0,11371,8
23799.2,4.299999999999272,667,0,9411,9
23741.6,4.0,668,0,10499,0
23746.4,0.8,668,0,11849,1
23748.0,17.599999999998545,668,0,9646,2
23766.4,2.399999999997817,668,0,11510,3
23769.6,4.0,668,0,8723,4
23774.4,0.8,668,0,11948,5
23775.2,3.2000000000007276,668,0,10513,6
23779.2,0.8,668,0,11522,7
23780.0,0.8,668,0,9615,8
23781.6,0.8,668,0,11527,9
23782.4,4.799999999999272,668,0,9625,10
23788.0,0.8,668,0,11323,11
23789.6,6.400000000001455,668,0,8555,12
23796.8,0.8,668,0,11508,13
23797.6,0.8,668,0,9574,14
23798.4,0.8,668,0,11934,15
23800.0,6.400000000001455,668,0,8727,16
23807.2,0.8,668,0,11305,17
23808.0,20.200000000000728,668,0,8781,18
23741.0,8.599999999998545,669,0,9107,0
23750.4,0.8,669,0,11656,1
23752.0,4.799999999999272,669,0,9945,2
23757.6,0.8,669,0,11984,3
23758.4,3.1999999999970896,669,0,10585,4
23762.4,0.8,669,0,11282,5
23764.0,1.5999999999985448,669,0,9101,6
23766.4,4.0,669,0,10677,7
23771.2,0.8,669,0,11501,8
23772.8,6.400000000001455,669,0,10733,9
23780.0,0.8,669,0,11964,10
23781.6,0.8,669,0,10569,11
23782.4,0.8,669,0,11322,12
23783.2,5.200000000000728,669,0,9190,13
23742.2,36.20000000000073,670,0,9712,0
23779.2,0.8,670,0,11565,1
23780.8,0.8,670,0,9709,2
23781.6,0.8,670,0,23832,3
23782.4,27.19999999999709,670,0,9697,4
23810.4,2.399999999997817,670,0,11320,5
23813.6,12.0,670,0,9689,6
23826.4,0.8,670,0,11072,7
23827.2,4.799999999999272,670,0,8632,8
23832.8,2.400000000001455,670,0,23604,9
23834.4,0.8,670,0,23597,10
23836.0,0.8,670,0,9680,11
23836.8,0.8,670,0,11552,12
23837.6,8.80000000000291,670,0,9684,13
23847.2,0.8,670,0,11633,14
23848.0,4.799999999999272,670,0,9867,15
23853.6,0.8000000000029104,670,0,11763,16
23855.2,3.2000000000007276,670,0,10158,17
23859.2,0.8,670,0,11968,18
23860.8,0.8,670,0,10554,19
23862.4,48.0,670,0,11924,20
23911.2,0.8,670,0,10462,21
23912.8,1.6000000000021828,670,0,11410,22
23915.2,12.0,670,0,9940,23
23928.0,0.8,670,0,11292,24
23929.6,1.6000000000021828,670,0,9876,25
23932.0,0.8,670,0,11649,26
23933.6,8.0,670,0,10024,27
23942.4,0.8,670,0,11248,28
23944.0,2.400000000001455,670,0,10543,29
23947.2,0.8,670,0,11638,30
23948.8,6.400000000001455,670,0,8736,31
23956.0,0.8,670,0,18414,32
23956.8,0.8,670,0,10535,33
23958.4,0.8,670,0,11960,34
23960.0,1.2000000000007276,670,0,10536,35
23742.4,1.5999999999985448,671,0,8300,0
23744.8,0.8,671,0,10897,1
23746.4,6.399999999997817,671,0,11218,2
23753.6,6.400000000001455,671,0,8796,3
23760.8,0.8,671,0,11178,4
23762.4,3.1999999999970896,671,0,10601,5
23766.4,0.8,671,0,11173,6
23767.2,4.799999999999272,671,0,8850,7
23772.8,0.8,671,0,11193,8
23774.4,0.8,671,0,11991,9
23776.0,1.5999999999985448,671,0,10597,10
23778.4,0.8,671,0,10819,11
23780.0,18.400000000001455,671,0,9427,12
23799.2,3.2000000000007276,671,0,11932,13
23803.2,2.399999999997817,671,0,10219,14
23806.4,0.8,671,0,12020,15
23807.2,1.5999999999985448,671,0,10211,16
23809.6,0.8000000000029104,671,0,11291,17
23811.2,0.8,671,0,11452,18
23812.0,2.400000000001455,671,0,9481,19
23815.2,0.8,671,0,10838,20
23816.8,2.400000000001455,671,0,8387,21
23820.0,0.8,671,0,12018,22
23820.8,79.20000000000073,671,0,10672,23
23900.8,3.2000000000007276,671,0,11514,24
23904.8,1.6000000000021828,671,0,9590,25
23907.2,0.8,671,0,23390,26
23908.0,7.200000000000728,671,0,10240,27
23916.0,0.8,671,0,11127,28
23917.6,1.6000000000021828,671,0,8743,29
23920.0,0.8,671,0,11283,30
23920.8,48.79999999999927,671,0,9483,31
23970.4,2.399999999997817,671,0,11128,32
23973.6,11.200000000000728,671,0,25304,33
23985.6,0.8,671,0,25305,34
23986.4,0.8,671,0,8658,35
23988.0,1.5999999999985448,671,0,23751,36
23990.4,1.5999999999985448,671,0,25316,37
23992.8,3.2000000000007276,671,0,8275,38
23996.8,0.8,671,0,11688,39
23998.4,3.1999999999970896,671,0,10013,40
24002.4,0.8,671,0,10821,41
24004.0,0.8,671,0,8160,42
24004.8,0.8,671,0,10829,43
24006.4,1.0,671,0,8174,44
23742.5,2.2999999999992724,672,0,10621,0
23745.6,0.8000000000029104,672,0,11056,1
23747.2,3.2000000000007276,672,0,8620,2
23751.2,0.8,672,0,11045,3
23752.8,13.600000000002183,672,0,10341,4
23767.2,0.8,672,0,11012,5
23768.0,41.599999999998545,672,0,8529,6
23810.4,4.799999999999272,672,0,12021,7
23816.0,0.8,672,0,10653,8
23816.8,3.2000000000007276,672,0,8985,9
23820.8,0.8,672,0,10991,10
23822.4,8.0,672,0,8494,11
23831.2,0.8,672,0,11290,12
23832.8,0.8,672,0,9119,13
23834.4,0.8,672,0,11836,14
23836.0,2.400000000001455,672,0,10284,15
23839.2,0.8,672,0,10795,16
23840.0,4.799999999999272,672,0,9067,17
23845.6,3.2000000000007276,672,0,23768,18
23847.2,0.8,672,0,19798,19
23849.6,5.600000000002183,672,0,10371,20
23856.0,0.8,672,0,11980,21
23857.6,71.20000000000073,672,0,8140,22
23929.6,5.600000000002183,672,0,11246,23
23936.0,2.400000000001455,672,0,9021,24
23939.2,0.8,672,0,11454,25
23940.8,8.799999999999272,672,0,9485,26
23950.4,0.8,672,0,10782,27
23952.0,11.200000000000728,672,0,8110,28
23964.0,0.8,672,0,11950,29
23965.6,0.8,672,0,10517,30
23966.4,0.8,672,0,11050,31
23968.0,5.900000000001455,672,0,8586,32
23744.0,29.599999999998545,673,0,10292,0
23774.4,0.8,673,0,11759,1
23775.2,11.200000000000728,673,0,10131,2
23787.2,1.5999999999985448,673,0,11256,3
23789.6,6.400000000001455,673,0,8733,4
23796.8,0.8,673,0,11756,5
23797.6,12.80000000000291,673,0,10280,6
23811.2,0.8,673,0,11740,7
23812.8,20.0,673,0,24173,8
23833.6,8.0,673,0,9156,9
23842.4,2.399999999997817,673,0,24382,10
23845.6,0.8000000000029104,673,0,9011,11
23847.2,0.8,673,0,11073,12
23848.0,3.2000000000007276,673,0,8634,13
23852.0,0.8,673,0,10858,14
23853.6,4.0,673,0,8230,15
23858.4,0.8,673,0,24417,16
23860.0,8.799999999999272,673,0,10245,17
23869.6,0.8000000000029104,673,0,11818,18
23871.2,0.8,673,0,10242,19
23872.8,0.8,673,0,10881,20
23873.6,2.400000000001455,673,0,8272,21
23744.2,23.799999999999272,674,0,8780,0
23768.8,0.8,674,0,11305,1
23769.6,4.0,674,0,8729,2
23774.4,0.8,674,0,11509,3
23776.0,0.8,674,0,9577,4
23777.6,0.8000000000029104,674,0,11934,5
23779.2,0.8,674,0,10482,6
23780.8,0.8,674,0,11508,7
23781.6,4.0,674,0,8556,8
23786.4,0.8,674,0,11937,9
23787.2,2.399999999997817,674,0,10489,10
23790.4,0.8,674,0,11323,11
23792.0,8.799999999999272,674,0,9627,12
23801.6,0.8,674,0,11522,13
23802.4,4.0,674,0,9616,14
23807.2,0.8,674,0,11948,15
23808.0,4.0,674,0,8725,16
23812.8,0.8,674,0,11510,17
23814.4,3.1999999999970896,674,0,9647,18
23818.4,0.8,674,0,11849,19
23819.2,4.0,674,0,10310,20
23824.0,0.8,674,0,11536,21
23824.8,3.2000000000007276,674,0,9648,22
23828.8,7.200000000000728,674,0,17959,23
23829.6,0.8000000000029104,674,0,17960,24
23831.2,0.8,674,0,17961,25
23833.6,0.8,674,0,17962,26
23835.2,0.8,674,0,17963,27
23836.8,25.600000000002183,674,0,9693,28
23863.2,0.8,674,0,11320,29
23864.8,14.400000000001455,674,0,9689,30
23880.0,1.5999999999985448,674,0,8632,31
23882.4,2.399999999997817,674,0,23604,32
23884.0,0.8,674,0,23597,33
23885.6,0.8000000000029104,674,0,9680,34
23887.2,0.8,674,0,11552,35
23888.0,9.599999999998545,674,0,9684,36
23898.4,0.8,674,0,11633,37
23899.2,6.399999999997817,674,0,9867,38
23906.4,0.8,674,0,11763,39
23907.2,4.0,674,0,10158,40
23912.0,0.8,674,0,11968,41
23913.6,0.8000000000029104,674,0,10554,42
23915.2,0.8,674,0,11924,43
23916.0,0.8,674,0,10462,44
23916.8,1.6000000000021828,674,0,11410,45
23919.2,12.799999999999272,674,0,9940,46
23932.8,0.8,674,0,11292,47
23934.4,2.399999999997817,674,0,9876,48
23937.6,0.8000000000029104,674,0,11649,49
23939.2,8.0,674,0,10024,50
23948.0,0.8,674,0,11248,51
23949.6,6.400000000001455,674,0,9885,52
23956.8,0.8,674,0,11642,53
23958.4,29.599999999998545,674,0,9886,54
23988.8,2.400000000001455,674,0,11183,55
23992.0,28.200000000000728,674,0,9806,56
23744.4,39.599999999998545,675,0,9712,0
23784.8,0.8,675,0,11565,1
23786.4,0.8,675,0,9709,2
23787.2,0.8,675,0,23830,3
23788.0,0.8,675,0,23832,4
23788.8,25.600000000002183,675,0,9697,5
23815.2,0.8,675,0,11320,6
23816.8,13.600000000002183,675,0,9689,7
23831.2,0.8,675,0,11072,8
23832.0,1.5999999999985448,675,0,8632,9
23834.4,0.8,675,0,23604,10
23836.0,8.799999999999272,675,0,9677,11
23845.6,1.6000000000021828,675,0,11078,12
23848.0,2.400000000001455,675,0,8810,13
23851.2,0.8,675,0,11034,14
23852.8,4.799999999999272,675,0,10335,15
23858.4,0.8,675,0,10787,16
23859.2,1.5999999999985448,675,0,8100,17
23861.6,0.8,675,0,10790,18
23862.4,0.8,675,0,8107,19
23744.9,22.299999999999272,676,0,8780,0
23768.0,0.8,676,0,11305,1
23769.6,17.100000000002183,676,0,10402,2
23745.9,39.69999999999709,677,0,9712,0
23786.4,0.8,677,0,11565,1
23788.0,0.8,677,0,9709,2
23788.8,0.8,677,0,23830,3
23789.6,0.8,677,0,23832,4
23790.4,22.399999999997817,677,0,9697,5
23813.6,0.8000000000029104,677,0,11320,6
23815.2,17.599999999998545,677,0,10308,7
23833.6,0.8,677,0,23380,8
23834.4,0.8,677,0,10509,9
23836.0,0.8,677,0,10350,10
23837.6,3.2000000000007276,677,0,17959,11
23838.4,0.8,677,0,17965,12
23840.0,0.8,677,0,17960,13
23841.6,8.0,677,0,10353,14
23850.4,0.8,677,0,24472,15
23852.0,7.200000000000728,677,0,10359,16
23860.0,0.8,677,0,11541,17
23860.8,3.2000000000007276,677,0,10378,18
23864.8,0.8,677,0,24455,19
23865.6,7.200000000000728,677,0,10364,20
23873.6,0.8,677,0,10955,21
23874.4,0.8,677,0,8404,22
23875.2,0.8,677,0,11108,23
23876.0,4.799999999999272,677,0,8708,24
23746.2,24.200000000000728,678,0,9803,0
23771.2,0.8,678,0,11601,1
23772.0,1.5999999999985448,678,0,9794,2
23774.4,0.8,678,0,11183,3
23775.2,12.799999999999272,678,0,8878,4
23788.8,0.8,678,0,11642,5
23790.4,6.399999999997817,678,0,9882,6
23797.6,0.8000000000029104,678,0,11248,7
23799.2,8.799999999999272,678,0,10025,8
23808.8,0.8,678,0,11649,9
23809.6,3.2000000000007276,678,0,9875,10
23813.6,0.8,678,0,11292,11
23814.4,20.799999999999272,678,0,10296,12
23836.0,3.2000000000007276,678,0,11410,13
23840.0,12.799999999999272,678,0,10479,14
23853.6,0.8,678,0,11409,15
23854.4,3.1999999999970896,678,0,9353,16
23858.4,0.8,678,0,11190,17
23859.2,4.799999999999272,678,0,8893,18
23864.8,1.6000000000021828,678,0,11532,19
23867.2,0.8,678,0,9671,20
23868.0,0.8,678,0,11467,21
23869.6,0.8,678,0,9520,22
23870.4,0.8,678,0,11192,23
23871.2,0.8,678,0,8895,24
23872.0,0.8,678,0,11057,25
23872.8,2.0,678,0,8604,26
23746.4,1.5999999999985448,679,0,9450,0
23748.8,0.8,679,0,11049,1
23750.4,0.8,679,0,11388,2
23751.2,6.399999999997817,679,0,9348,3
23758.4,0.8,679,0,11414,4
23760.0,6.400000000001455,679,0,9408,5
23767.2,0.8,679,0,11360,6
23768.8,80.79999999999927,679,0,9163,7
23850.4,1.5999999999985448,679,0,11361,8
23852.8,11.200000000000728,679,0,10319,9
23864.8,0.8,679,0,11342,10
23866.4,8.0,679,0,9228,11
23875.2,1.5999999999985448,679,0,10528,12
23877.6,0.8,679,0,11246,13
23878.4,11.19999999999709,679,0,8785,14
23890.4,1.5999999999985448,679,0,11347,15
23892.8,0.8,679,0,9240,16
23894.4,0.8,679,0,10761,17
23895.2,1.5999999999985448,679,0,8063,18
23897.6,0.8,679,0,10759,19
23898.4,2.399999999997817,679,0,8060,20
23901.6,0.8000000000029104,679,0,11239,21
23903.2,4.799999999999272,679,0,10524,22
23908.8,0.8,679,0,10917,23
23910.4,63.19999999999709,679,0,8824,24
23974.4,2.399999999997817,679,0,11321,25
23977.6,4.80000000000291,679,0,9189,26
23983.2,0.8,679,0,11795,27
23984.0,1.5999999999985448,679,0,10196,28
23986.4,0.8,679,0,10831,29
23988.0,1.7999999999992724,679,0,8179,30
23747.0,30.599999999998545,680,0,10292,0
23778.4,0.8,680,0,11759,1
23779.2,11.200000000000728,680,0,10131,2
23791.2,2.399999999997817,680,0,11256,3
23794.4,8.0,680,0,8733,4
23803.2,11.200000000000728,680,0,10280,5
23815.2,0.8,680,0,11740,6
23816.8,18.400000000001455,680,0,24173,7
23836.0,7.200000000000728,680,0,9156,8
23844.0,2.400000000001455,680,0,24382,9
23845.6,0.8,680,0,18150,10
23847.2,1.5999999999985448,680,0,9011,11
23849.6,0.8,680,0,11073,12
23850.4,4.0,680,0,8634,13
23855.2,0.8,680,0,10858,14
23856.8,4.0,680,0,8230,15
23861.6,1.6000000000021828,680,0,24417,16
23862.4,0.8,680,0,24415,17
23864.0,8.799999999999272,680,0,10245,18
23873.6,0.8,680,0,11818,19
23874.4,11.19999999999709,680,0,10243,20
23886.4,0.8,680,0,11221,21
23887.2,4.0,680,0,8967,22
23892.0,0.8,680,0,11091,23
23892.8,1.6000000000021828,680,0,8673,24
23895.2,3.2000000000007276,680,0,23702,25
23897.6,0.8,680,0,18005,26
23899.2,0.8,680,0,9080,27
23900.8,0.8,680,0,11092,28
23901.6,2.400000000001455,680,0,8674,29
23904.8,0.8,680,0,10984,30
23906.4,5.599999999998545,680,0,8463,31
23912.8,0.8,680,0,11171,32
23914.4,0.8,680,0,11017,33
23915.2,2.599999999998545,680,0,8515,34
23747.1,20.100000000002183,681,0,9803,0
23768.0,0.8,681,0,11601,1
23768.8,0.8,681,0,9794,2
23770.4,0.8,681,0,11183,3
23771.2,10.399999999997817,681,0,8878,4
23782.4,0.8,681,0,11642,5
23784.0,5.599999999998545,681,0,9882,6
23790.4,1.5999999999985448,681,0,11248,7
23792.8,7.200000000000728,681,0,10025,8
23800.8,0.8,681,0,11649,9
23802.4,5.599999999998545,681,0,9875,10
23808.8,0.8,681,0,11292,11
23810.4,0.8,681,0,9128,12
23811.2,0.8,681,0,11966,13
23812.0,6.200000000000728,681,0,10551,14
23747.3,2.2999999999992724,682,0,8223,0
23750.4,0.8,682,0,10845,1
23751.2,2.399999999997817,682,0,8210,2
23754.4,1.5999999999985448,682,0,10843,3
23756.8,6.400000000001455,682,0,8204,4
23764.0,0.8,682,0,10841,5
23765.6,3.2000000000007276,682,0,8200,6
23769.6,0.8,682,0,24369,7
23770.4,5.599999999998545,682,0,10277,8
23776.8,0.8,682,0,11296,9
23777.6,2.400000000001455,682,0,9136,10
23780.8,0.8,682,0,11748,11
23782.4,3.1999999999970896,682,0,10117,12
23786.4,5.599999999998545,682,0,18184,13
23788.8,0.8,682,0,18192,14
23790.4,0.8,682,0,18186,15
23792.8,9.600000000002183,682,0,10118,16
23803.2,0.8,682,0,11209,17
23804.8,24.799999999999272,682,0,9149,18
23830.4,0.8,682,0,11318,19
23831.2,4.799999999999272,682,0,10129,20
23836.8,0.8,682,0,11256,21
23837.6,29.700000000000728,682,0,10291,22
23747.8,95.40000000000146,683,0,9586,0
23844.0,1.5999999999985448,683,0,11305,1
23846.4,27.399999999997817,683,0,8781,2
23748.0,27.200000000000728,684,0,10292,0
23776.0,8.0,684,0,10131,1
23784.8,2.400000000001455,684,0,11256,2
23788.0,5.599999999998545,684,0,8733,3
23794.4,1.5999999999985448,684,0,10128,4
23796.8,0.8,684,0,11835,5
23797.6,0.8,684,0,10283,6
23798.4,0.8,684,0,11833,7
23799.2,17.599999999998545,684,0,10136,8
23817.6,0.8,684,0,11762,9
23818.4,5.599999999998545,684,0,10138,10
23824.8,7.200000000000728,684,0,10736,11
23832.8,1.6000000000021828,684,0,18184,12
23833.6,0.8,684,0,18190,13
23835.2,3.2000000000007276,684,0,10142,14
23839.2,0.8,684,0,11295,15
23840.0,3.2000000000007276,684,0,9132,16
23844.0,0.8,684,0,11301,17
23844.8,3.2000000000007276,684,0,9146,18
23848.8,0.8,684,0,11216,19
23849.6,9.600000000002183,684,0,8930,20
23860.0,0.8,684,0,11177,21
23860.8,9.600000000002183,684,0,9173,22
23871.2,0.8,684,0,11336,23
23872.0,25.599999999998545,684,0,9169,24
23898.4,2.399999999997817,684,0,11321,25
23901.6,4.80000000000291,684,0,8823,26
23907.2,0.8,684,0,10917,27
23908.0,1.5999999999985448,684,0,8339,28
23910.4,0.8,684,0,11986,29
23912.0,2.400000000001455,684,0,10609,30
23915.2,0.8,684,0,12056,31
23916.8,0.9000000000014552,684,0,10722,32
23750.3,3.2999999999992724,685,0,10588,0
23754.4,0.8,685,0,11984,1
23756.0,4.799999999999272,685,0,10586,2
23761.6,0.8000000000029104,685,0,11656,3
23763.2,4.799999999999272,685,0,9944,4
23768.8,0.8,685,0,11287,5
23769.6,4.80000000000291,685,0,9095,6
23775.2,0.8,685,0,11352,7
23776.8,0.8,685,0,11355,8
23777.6,4.80000000000291,685,0,9265,9
23783.2,0.8,685,0,10782,10
23784.8,7.200000000000728,685,0,8110,11
23792.8,0.8,685,0,11950,12
23794.4,2.399999999997817,685,0,10518,13
23797.6,0.8,685,0,11358,14
23798.4,4.299999999999272,685,0,9274,15
23750.8,22.799999999999272,686,0,9803,0
23774.4,0.8,686,0,11601,1
23775.2,1.5999999999985448,686,0,9794,2
23777.6,0.8,686,0,11183,3
23778.4,12.0,686,0,8878,4
23791.2,0.8,686,0,11642,5
23792.8,7.200000000000728,686,0,9882,6
23800.8,0.8,686,0,11248,7
23801.6,3.2000000000007276,686,0,10543,8
23805.6,0.8,686,0,11638,9
23806.4,5.599999999998545,686,0,8736,10
23812.8,0.8,686,0,18414,11
23813.6,0.8,686,0,10534,12
23814.4,0.8,686,0,9880,13
23816.0,1.5999999999985448,686,0,18466,14
23818.4,1.5999999999985448,686,0,9831,15
23820.8,8.0,686,0,9849,16
23829.6,0.8,686,0,11623,17
23830.4,0.8,686,0,9847,18
23832.0,0.8,686,0,11622,19
23832.8,16.799999999999272,686,0,9846,20
23850.4,2.399999999997817,686,0,11580,21
23853.6,17.400000000001455,686,0,9741,22
23751.2,100.79999999999927,687,0,10711,0
23852.8,0.8,687,0,11183,1
23854.4,27.799999999999272,687,0,9806,2
23751.3,32.70000000000073,688,0,10292,0
23784.8,1.6000000000021828,688,0,10131,1
23787.2,1.5999999999985448,688,0,11256,2
23789.6,5.600000000002183,688,0,8733,3
23796.0,0.8,688,0,11756,4
23796.8,0.8,688,0,10128,5
23798.4,0.8,688,0,11835,6
23799.2,0.8,688,0,10283,7
23800.0,0.8,688,0,11833,8
23800.8,20.0,688,0,10136,9
23821.6,6.400000000001455,688,0,10138,10
23828.8,8.0,688,0,10736,11
23837.6,1.6000000000021828,688,0,18184,12
23838.4,0.8,688,0,18190,13
23840.0,4.0,688,0,10142,14
23844.8,0.8,688,0,11295,15
