did,oid,eid,sid,ent,count,count_D,flow,flow_D,speed,speed_D,spdh,spdh_D,ttime,ttime_D,dtime,dtime_D,wtimeVQ,wtimeVQ_D,travel,travel_D,traveltime,traveltime_D,stime,stime_D,nstops,nstops_D
24296,23517,,0,0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,23518,,0,0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,23519,,0,0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,23520,,0,0,1.0,-1.0,4.0,-1.0,24.0638190927533,-1.0,24.0638190927533,0.0,6.43639350888284,-1.0,0.563577012690153,-1.0,0.0,-1.0,0.0430233913909801,-1.0,6.43639350888284,-1.0,0.0,-1.0,0.0,-1.0
24296,23521,,0,0,3.0,-1.0,12.0,-1.0,27.0756920472365,1.02488703439145,27.0501502489856,0.831209648835583,4.90640217973196,0.183442195131004,0.732211122605753,0.0990591573971915,0.0,0.0,0.110599096786417,-1.0,14.7192065391959,-1.0,0.0,0.0,0.0,-1.0
24296,23522,,0,0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,23523,,0,0,6.0,-1.0,24.0,-1.0,29.8429824729275,2.59682593121566,29.6626851692286,2.31259641020266,6.63184348006788,0.554177555921794,0.830006348117122,0.0616125982963983,0.0,0.0,0.327863808734758,-1.0,39.7910608804073,-1.0,0.0,0.0,0.0,-1.0
24296,23524,,0,0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,23525,,0,0,1.0,-1.0,4.0,-1.0,27.118116516145,-1.0,27.118116516145,0.0,8.23603568711434,-1.0,0.87983443255548,-1.0,0.0,-1.0,0.062040493165082,-1.0,8.23603568711434,-1.0,0.0,-1.0,0.0,-1.0
24296,23526,,0,0,3.0,-1.0,12.0,-1.0,28.8800574940395,1.17373153006852,28.848146981187,0.959457745299273,5.6677528339323,0.23119808488911,0.674930188165662,0.080175790687754,0.0,0.0,0.136253472338598,-1.0,17.0032585017969,-1.0,0.0,0.0,0.0,-1.0
24296,23527,,0,0,2.0,-1.0,8.0,-1.0,25.9455296445507,0.658550071334937,25.9371719774998,0.465590214275284,4.1612956018962,0.105622107276954,0.306950688370172,0.13072770988749,0.0,0.0,0.0599623553753308,-1.0,8.3225912037924,-1.0,0.0,0.0,0.0,-1.0
24296,23528,,0,0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,23529,,0,0,4.0,-1.0,16.0,-1.0,27.5948356042927,2.13639637445249,27.4610708752979,1.91659142843236,6.24764981194417,0.52170649521788,0.672543399527424,0.0791405983891295,0.0,0.0,0.190630171433156,-1.0,24.9905992477767,-1.0,0.0,0.0,0.0,-1.0
24296,23530,,0,0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,23531,,0,0,16.0,-1.0,64.0,-1.0,30.70035885239,3.27899111147697,30.3868812195839,3.08635830600946,6.81013339146679,0.698272804978157,0.250259721684221,0.260168616607994,0.0,0.0,0.919727619804549,-1.0,108.962134263469,-1.0,0.0,0.0,0.0,-1.0
24296,23532,,0,0,3.0,-1.0,12.0,-1.0,30.6989278190437,1.80282176474771,30.6290888410953,1.46256769421217,4.52309240051074,0.262964439310985,0.145164434990789,0.170194934791659,0.0,0.0,0.115448499143105,-1.0,13.5692772015322,-1.0,0.0,0.0,0.0,-1.0
24296,23533,,0,0,1.0,-1.0,4.0,-1.0,28.9923238491107,-1.0,28.9923238491107,0.0,9.65441720339823,-1.0,0.77254942812576,-1.0,0.0,-1.0,0.0777511083709296,-1.0,9.65441720339823,-1.0,0.0,-1.0,0.0,-1.0
24296,23534,,0,0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,23535,,0,0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,23536,,0,0,1.0,-1.0,4.0,-1.0,25.8174708925991,-1.0,25.8174708925991,0.0,10.0594732695317,-1.0,1.01588655274006,-1.0,0.0,-1.0,0.0721417106475039,-1.0,10.0594732695317,-1.0,0.0,-1.0,0.0,-1.0
24296,23537,,0,0,34.0,-1.0,136.0,-1.0,27.9458461753484,3.12722044160728,27.6229207153779,2.98666107513748,7.02920582154252,0.753963816623188,0.660745068996511,0.374253361897258,0.0,0.0,1.83380128706067,-1.0,238.992997932446,-1.0,0.0,0.0,0.0,-1.0
24296,23538,,0,0,1.0,-1.0,4.0,-1.0,23.0672981900251,-1.0,23.0672981900251,0.0,5.78713957438791,-1.0,0.648392520473461,-1.0,0.0,-1.0,0.037081576174917,-1.0,5.78713957438791,-1.0,0.0,-1.0,0.0,-1.0
24296,23539,,0,0,4.0,-1.0,16.0,-1.0,27.3800092676238,3.05092183749144,27.1187466952387,2.66178765521586,9.60421341219342,1.09803831117195,1.28855170433272,1.1278678903767,0.0,0.0,0.289393589702541,-1.0,38.4168536487737,-1.0,0.4,0.8,0.25,-1.0
24296,23540,,0,0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,23541,,0,0,3.0,-1.0,12.0,-1.0,26.6319957538902,1.92930586018265,26.5376356981575,1.58243255258813,4.75475499257512,0.349102169774145,0.683373209165903,0.14156360669066,0.0,0.0,0.105149963189129,-1.0,14.2642649777254,-1.0,0.0,0.0,0.0,-1.0
24296,24796,,0,0,11.0,-1.0,44.0,-1.0,28.3861150417883,16.9913729440103,19.8774237962302,13.00503217371,61.6742451335653,35.8478590032901,39.0873194046609,36.3216783665234,0.0,0.0,3.74588227393253,-1.0,678.416696469219,-1.0,34.6181818181818,34.9666646445387,0.727272727272727,-1.0
24296,24797,,0,0,19.0,-1.0,76.0,-1.0,34.5743470395679,14.8290323850231,27.9245186969075,13.6269312717811,25.6756875090703,13.109897728332,12.44142491623,12.800651817473,0.0,0.0,3.78368772759534,-1.0,487.838062672336,-1.0,10.5263157894737,12.7951745290195,0.578947368421053,-1.0
24296,24798,,0,0,10.0,-1.0,40.0,-1.0,45.1685491135,6.00466157224831,44.5825342307836,5.11136269192978,12.4364946488254,1.36276321262156,2.13555650066458,1.09066342924098,0.0,0.0,1.54014013442282,-1.0,124.364946488254,-1.0,0.0,0.0,0.0,-1.0
24296,24799,,0,0,9.0,-1.0,36.0,-1.0,29.0210439520942,19.0215711296386,17.9590554829004,14.0947814693756,42.3128474916583,29.0966457957334,27.7946164865934,29.1159493803224,0.0,0.0,1.90042193258403,-1.0,380.815627424925,-1.0,26.2222222222222,28.0421904359206,0.666666666666667,-1.0
24296,24800,,0,0,24.0,-1.0,96.0,-1.0,41.5628080271072,7.8919183074125,40.1474042149847,7.53822187075375,23.134252883426,4.43343552580737,6.25364795252698,4.7524469181044,0.0,0.0,6.19186801148388,-1.0,555.222069202225,-1.0,4.36666666666666,4.53150005556914,0.625,-1.0
24296,24801,,0,0,11.0,-1.0,44.0,-1.0,47.7290828556841,5.38315308258234,47.1734365119668,5.1197409620465,22.9352545972345,2.67504045372801,3.23427149901543,2.63417586262052,0.0,0.0,3.30528914477424,-1.0,252.28780056958,-1.0,0.727272727272725,1.26260913119691,0.272727272727273,-1.0
24296,24802,,0,0,21.0,-1.0,84.0,-1.0,18.6603875516464,13.5665435322378,12.907016452259,8.61735779898599,54.6341365124015,29.6425469434257,41.7453235287105,29.201229189483,0.0,0.0,4.11001543147588,-1.0,1147.31686676043,-1.0,39.6571428571428,29.2022699704761,0.904761904761905,-1.0
24296,24803,,0,0,16.0,-1.0,64.0,-1.0,30.1491118488463,12.9819522127187,24.6828589653103,11.6156252088744,24.9241636240214,11.5612123070658,13.5624134487715,11.7727477415144,0.0,0.0,2.73420459517837,-1.0,398.786617984343,-1.0,10.9,11.3207773584679,0.6875,-1.0
24296,24804,,0,0,17.0,-1.0,68.0,-1.0,43.4413803107065,3.89538337566988,43.1343099360415,3.63940499436082,16.2845879535464,1.36776900668674,3.71265963290806,1.14848055215316,0.0,0.0,3.31700441318692,-1.0,276.837995210288,-1.0,0.0,0.0,0.0,-1.0
24296,24805,,0,0,24.0,-1.0,96.0,-1.0,29.4395908258301,18.1394694515806,20.1264691165518,13.690882238208,45.72775252424,27.3064489027392,28.9483066965829,27.3420026884552,0.0,0.0,6.13801766687808,-1.0,1097.46606058176,-1.0,27.4333333333333,27.0394022745015,0.75,-1.0
24296,24806,,0,0,5.0,-1.0,20.0,-1.0,34.5174105758289,14.4363878448521,29.33521742881,12.32967001691,12.0090225370548,5.56430226126832,5.57613148715954,5.54730037200735,0.0,0.0,0.489287898933308,-1.0,60.045112685274,-1.0,3.99999999999999,5.65685424949236,0.4,-1.0
24296,24807,,0,0,5.0,-1.0,20.0,-1.0,45.6873308858895,10.1986805218316,43.6220515612088,9.49166588063005,5.33165168647245,1.36284500861762,1.05304821329218,1.18858176891934,0.0,0.0,0.323024423296815,-1.0,26.6582584323622,-1.0,0.0,0.0,0.0,-1.0
24296,24808,,0,0,24.0,-1.0,96.0,-1.0,12.7719212040323,13.2706869027969,7.17386481013174,6.33716811906837,38.9891572995536,20.8087532658708,33.9836881353521,20.7645238785692,0.0,0.0,1.86467590973996,-1.0,935.739775189286,-1.0,31.6999999999999,20.4951744055288,0.875,-1.0
24296,24809,,0,0,23.0,-1.0,92.0,-1.0,44.9331883485442,10.7806020656415,41.5052167600219,11.9280637082812,13.6446679876903,4.62918515451616,3.50175005127625,4.84394412129402,0.0,0.0,3.61760660588898,-1.0,313.827363716878,-1.0,1.91304347826086,3.76579151982035,0.260869565217391,-1.0
24296,24810,,0,0,21.0,-1.0,84.0,-1.0,39.4770693092364,17.9467254659874,28.3943890442487,17.7393893665221,23.5512539094493,15.9374197374514,11.3512146696323,15.852828338961,0.0,0.0,3.89760898759636,-1.0,494.576332098436,-1.0,10.3238095238095,15.4731349364602,0.380952380952381,-1.0
24296,24811,,0,0,16.0,-1.0,64.0,-1.0,24.9173581127484,15.3574739398643,16.5176174233435,11.7789517005072,42.4551471994649,27.2978718276964,29.622593958451,27.176534652616,0.0,0.0,3.11359972948231,-1.0,679.282355191438,-1.0,27.35,28.2468641327376,0.6875,-1.0
24296,24812,,0,0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,24813,,0,0,24.0,-1.0,96.0,-1.0,40.1859166191367,18.5852860777826,25.4627798586773,19.3621277281392,8.66741968778311,7.63966977613105,4.57864321198319,7.62298297631435,0.0,0.0,1.47007881576616,-1.0,208.018072506795,-1.0,3.79999999999999,7.24142671505864,0.291666666666667,-1.0
24296,24814,,0,0,24.0,-1.0,96.0,-1.0,31.0468305275976,18.0875422652906,18.0412019017601,15.3178709975651,31.1802171126935,27.0119642684553,20.7004416658765,26.7966096551001,0.0,0.0,3.74973226096064,-1.0,748.325210704644,-1.0,18.6666666666667,26.6675941867681,0.541666666666667,-1.0
24296,24815,,0,0,22.0,-1.0,88.0,-1.0,52.5463303229124,3.44578351231264,52.32040893451,3.43806623383931,5.33485968237189,0.367574903438645,0.225167264711791,0.223244281236752,0.0,0.0,1.70575436765999,-1.0,117.366913012182,-1.0,0.0,0.0,0.0,-1.0
24296,24816,,0,0,22.0,-1.0,88.0,-1.0,26.3868122500166,19.0943937136222,14.1435511985261,13.1591485103968,25.527748932177,17.9160095469845,18.8036413494217,17.9288053962353,0.0,0.0,2.20444435180433,-1.0,561.610476507893,-1.0,17.2363636363637,18.0170962581588,0.5,-1.0
24296,24817,,0,0,29.0,-1.0,116.0,-1.0,33.7351460877515,16.5696678444889,25.6575971200083,14.3961973149681,26.0980990982453,13.7410940453356,13.7406700426437,13.8717126606074,0.0,0.0,5.39429205525704,-1.0,756.844873849115,-1.0,12.0275862068966,13.2811062510332,0.551724137931035,-1.0
24296,24818,,0,0,1.0,-1.0,4.0,-1.0,38.4790570470934,-1.0,38.4790570470934,0.0,18.7629170551033,-1.0,5.82998657744034,-1.0,0.0,-1.0,0.200549821037001,-1.0,18.7629170551033,-1.0,1.6,-1.0,1.0,-1.0
24296,24819,,0,0,28.0,-1.0,112.0,-1.0,47.6073051296376,10.8880784954484,41.9825829565776,15.3668593160149,16.7224531409252,9.47135580245979,3.7255615547131,9.34498499638621,0.0,0.0,5.4569925606193,-1.0,468.228687945904,-1.0,2.88571428571428,9.14823254679059,0.142857142857143,-1.0
24296,24820,,0,0,8.0,-1.0,32.0,-1.0,34.713440532213,16.113343420418,28.584562958577,13.2359845447557,50.9694288137882,23.3477049961373,24.6315418253165,22.9702731250175,0.0,0.0,3.23764188197875,-1.0,407.755430510306,-1.0,21.9,22.5218623944443,0.625,-1.0
24296,24821,,0,0,19.0,-1.0,76.0,-1.0,6.34655295638114,3.82955630552411,5.13366772137974,2.49530554855808,71.1470137803248,27.5482520593711,54.1336862244876,27.8733273861455,0.0,0.0,1.92756889317725,-1.0,1351.79326182617,-1.0,54.1052631578947,27.5483710686858,0.947368421052632,-1.0
24296,24822,,0,0,21.0,-1.0,84.0,-1.0,49.1381851104564,2.4538935468763,49.0222818428996,2.38366160532198,10.035761669978,0.499144404326086,0.986154578624108,0.625795943723177,0.0,0.0,2.86985676596137,-1.0,210.750995069538,-1.0,0.0,0.0,0.0,-1.0
24296,24823,,0,0,25.0,-1.0,100.0,-1.0,45.1420703129581,11.4524228143558,39.9259642261945,14.4311491233429,7.46025717000279,3.81922790590776,2.05620756546758,3.92521189710104,0.0,0.0,2.0684180186844,-1.0,186.50642925007,-1.0,1.056,3.36031744532168,0.12,-1.0
24296,24824,,0,0,21.0,-1.0,84.0,-1.0,44.7684465683459,17.2638254657786,20.421167608844,22.2979789319855,14.3024929074582,24.2055585991919,8.96662711375832,24.2598835401898,0.0,0.0,1.70481101913597,-1.0,300.352351056623,-1.0,8.34285714285717,23.9446981903839,0.142857142857143,-1.0
24296,24825,,0,0,38.0,-1.0,152.0,-1.0,36.032001571418,18.965539791832,23.3131566829911,17.2196522528928,12.774239704825,10.1596957097481,7.39265819050715,10.1828365573943,0.0,0.0,3.13824608815892,-1.0,485.42110878335,-1.0,6.42105263157894,9.92510216149303,0.447368421052632,-1.0
24296,24826,,0,0,43.0,-1.0,172.0,-1.0,50.4915855915552,11.2362657610703,43.631151313793,17.3011169018469,6.64125534176427,4.61033037790784,1.34836196809351,4.63652183330235,0.0,0.0,3.4601767580831,-1.0,285.573979695864,-1.0,1.02325581395349,4.18004540926019,0.0697674418604651,-1.0
24296,24827,,0,0,19.0,-1.0,76.0,-1.0,13.8609001950371,8.05523529599657,8.95159829296068,6.62918535917166,40.6237145754796,26.8806140216759,23.8514187834323,27.1309700879582,0.0,0.0,1.91924897414003,-1.0,771.850576934112,-1.0,23.8736842105263,27.3931224560971,0.473684210526316,-1.0
24296,24828,,0,0,36.0,-1.0,144.0,-1.0,36.8343937838154,17.1397432410589,24.9162083895327,17.232411059078,20.1220852428722,15.9060683041635,10.9078689741574,16.0200031680435,0.0,0.0,5.01366069143345,-1.0,724.3950687434,-1.0,9.19999999999998,15.6784838917178,0.361111111111111,-1.0
24296,24829,,0,0,11.0,-1.0,44.0,-1.0,48.4364201927607,4.29663629904312,48.1075402856275,3.97763791483637,30.483910947794,2.5735230527771,0.695456804077002,1.33703912659846,0.0,0.0,4.4809904760637,-1.0,335.323020425735,-1.0,0.0,0.0,0.0,-1.0
24296,24830,,0,0,8.0,-1.0,32.0,-1.0,39.4542052735814,4.95417478668626,38.8713429393987,4.75989933490974,20.8118711584568,2.81585887972252,6.01341802879773,1.3628890804776,0.0,0.0,1.79774529113546,-1.0,166.494969267654,-1.0,0.2,0.565685424949238,0.125,-1.0
24296,24831,,0,0,7.0,-1.0,28.0,-1.0,49.6171465447452,7.37930573679912,48.406784768766,7.65439233265227,13.1348309756821,2.61765845200957,1.69934494553917,1.89273579822192,0.0,0.0,1.23529107696061,-1.0,91.9438168297748,-1.0,0.457142857142857,1.20948631362953,0.142857142857143,-1.0
24296,24832,,0,0,16.0,-1.0,64.0,-1.0,18.7960240410691,15.5236357818905,9.66904096377782,9.39410311046436,34.7260780436078,26.1532476388953,28.6118645688643,26.1011292540017,0.0,0.0,1.49216999839455,-1.0,555.617248697724,-1.0,26.35,26.4080290820803,0.6875,-1.0
24296,24833,,0,0,21.0,-1.0,84.0,-1.0,36.8496271109365,14.8268906392408,25.4595727375775,17.0289728933808,14.0261584611676,12.892586079499,7.45224331935807,12.9692383313968,0.0,0.0,2.08314574134802,-1.0,294.54932768452,-1.0,6.13333333333332,12.6802733934775,0.380952380952381,-1.0
24296,24834,,0,0,18.0,-1.0,72.0,-1.0,40.2135047915526,18.3835903526945,26.35013051161,19.1128679587284,20.2149172893428,16.4816408972395,10.4494736400411,16.1536096507678,0.0,0.0,2.6633722840385,-1.0,363.868511208171,-1.0,9.42222222222222,15.9636187684061,0.277777777777778,-1.0
24296,24835,,0,0,3.0,-1.0,12.0,-1.0,45.53898062791,5.33535650796943,45.1482619018318,4.20003230641491,16.6645429638832,1.8306989660558,2.5430136006321,0.752078422311021,0.0,0.0,0.62697929183977,-1.0,49.9936288916495,-1.0,0.0,0.0,0.0,-1.0
24296,24836,,0,0,6.0,-1.0,24.0,-1.0,41.4320122400146,4.54999278295582,40.9891640417278,4.26051375366432,16.4032894031589,1.92301022789624,4.12203523606302,0.977256511591735,0.0,0.0,1.12059520028336,-1.0,98.4197364189533,-1.0,0.0,0.0,0.0,-1.0
24296,24837,,0,0,13.0,-1.0,52.0,-1.0,6.21265924059227,3.50665821565208,4.9952639677203,2.46601109913365,71.1756700653992,27.1481140484173,64.6937361380583,27.3213717675705,0.0,0.0,1.28385147100851,-1.0,925.28371085019,-1.0,62.7076923076922,27.5575295681132,1.0,-1.0
24296,24839,,0,0,9.0,-1.0,36.0,-1.0,54.6424076346216,2.62230416202842,54.5271130678997,2.50732524331435,14.1363615752841,0.700036158437973,0.804149296584043,0.133848202007267,0.0,0.0,1.92703746496057,-1.0,127.227254177557,-1.0,0.0,0.0,0.0,-1.0
24296,24840,,0,0,7.0,-1.0,28.0,-1.0,25.0394427093508,12.8095369721753,21.218315281334,9.00432598798006,35.5125651292372,13.5799968643924,21.7300808630549,13.7467734099249,0.0,0.0,1.46504546611617,-1.0,248.58795590466,-1.0,19.7714285714286,13.4240721945956,0.857142857142857,-1.0
24296,24841,,0,0,10.0,-1.0,40.0,-1.0,25.4431054565541,2.56694577505357,25.2442513245633,2.24051861962852,13.646071088842,1.181112468071,7.40178180464218,0.903223540233004,0.0,0.0,0.956902355998848,-1.0,136.46071088842,-1.0,0.0,0.0,0.0,-1.0
24296,24842,,0,0,107.0,-1.0,428.0,-1.0,38.4380725038167,24.0790326824286,22.2014751928687,18.986216379669,25.3443453951316,20.483209596477,16.7420391943786,20.493937283709,0.0,0.0,16.7247812707395,-1.0,2711.84495727908,-1.0,15.0056074766355,19.9025068667322,0.542056074766355,-1.0
24296,24843,,0,0,90.0,-1.0,360.0,-1.0,59.0908069805549,9.744457002765,56.7574413328916,11.5080781999181,6.1461089167926,1.58141074670986,0.786298174602845,1.54343888119456,0.0,0.0,8.71662739738716,-1.0,553.149802511334,-1.0,0.231111111111111,1.01224463495676,0.0555555555555556,-1.0
24296,24844,,0,0,75.0,-1.0,300.0,-1.0,48.7619453638947,22.1604556672368,32.2571996727712,23.0737269921198,16.4937194199324,13.0595083695015,8.33829148466964,12.984493533359,0.0,0.0,11.0840693797193,-1.0,1237.02895649493,-1.0,7.25333333333333,12.1421015738887,0.293333333333333,-1.0
24296,24845,,0,0,110.0,-1.0,440.0,-1.0,64.9968300959691,5.19490455034494,64.582043169519,5.17569195278775,11.2552441081898,0.91120630526835,0.130456604589392,0.35781240014433,0.0,0.0,22.2104400930644,-1.0,1238.07685190088,-1.0,0.0,0.0,0.0,-1.0
24296,24846,,0,0,82.0,-1.0,328.0,-1.0,55.1913136557086,15.6848934708948,45.8849231675373,20.6645351391421,11.526614139285,7.29065024327593,3.40052039020823,7.35342481678598,0.0,0.0,12.0476822719103,-1.0,945.182359421367,-1.0,2.46829268292682,6.61515055022694,0.134146341463415,-1.0
24296,24847,,0,0,72.0,-1.0,288.0,-1.0,45.1034329091904,19.7965486700836,33.9554897011113,19.4559469260816,20.5777823161737,12.5053566129992,9.85928494078167,12.4151479909621,0.0,0.0,13.9740699580136,-1.0,1481.6003267645,-1.0,7.99999999999998,11.6388857702028,0.388888888888889,-1.0
24296,24848,,0,0,101.0,-1.0,404.0,-1.0,50.5777879057235,19.4744725960067,32.5593081898098,24.2212558341278,10.6710272890682,10.821036103469,5.35420166872917,10.8311971357049,0.0,0.0,9.7473747015576,-1.0,1077.77375619589,-1.0,4.34851485148514,10.0878799939471,0.188118811881188,-1.0
24296,24849,,0,0,60.0,-1.0,240.0,-1.0,64.1033504901233,5.27185450160134,63.6851108806538,5.16097237967235,12.2207323134107,0.99020846167399,0.222241842815313,0.415575387409108,0.0,0.0,12.9713334985716,-1.0,733.243938804641,-1.0,0.0,0.0,0.0,-1.0
24296,24850,,0,0,97.0,-1.0,388.0,-1.0,28.7399339545961,21.7357380292823,12.2806672216999,14.2172703941331,27.8998410213763,28.2106799090525,22.6347626651507,28.2698563575232,0.0,0.0,9.25048753130038,-1.0,2706.2845790735,-1.0,20.1072164948454,27.9135878181169,0.628865979381443,-1.0
24296,24851,,0,0,102.0,-1.0,408.0,-1.0,44.8615396199351,19.9105069371456,33.7027438939331,19.3928346179243,10.2776126692939,6.22115017752104,4.94776971515267,6.24370292431656,0.0,0.0,9.81307145900207,-1.0,1048.31649226798,-1.0,3.28627450980392,5.18447872468106,0.362745098039216,-1.0
24296,24852,,0,0,74.0,-1.0,296.0,-1.0,51.1323780737514,15.8893115395282,44.6903127512426,16.9675547450673,15.6048602275922,6.66613464264987,4.81797184746698,6.55947219082317,0.0,0.0,14.3354604639793,-1.0,1154.75965684183,-1.0,3.11351351351351,5.38298497231263,0.337837837837838,-1.0
24296,24853,,0,0,60.0,-1.0,240.0,-1.0,60.5888823726658,4.54322167206855,60.2623632862543,4.43585525070692,9.61090408788221,0.704128523562827,0.680286646906255,0.57024040507076,0.0,0.0,9.65300680504218,-1.0,576.654245272933,-1.0,0.0,0.0,0.0,-1.0
24296,25192,,0,0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,25193,,0,0,82.0,-1.0,328.0,-1.0,55.1913136557086,15.6848934708948,45.8849231675373,20.6645351391421,11.526614139285,7.29065024327593,3.40052039020823,7.35342481678598,0.0,0.0,12.0476822719103,-1.0,945.182359421367,-1.0,2.46829268292682,6.61515055022694,0.134146341463415,-1.0
24296,25194,,0,0,102.0,-1.0,408.0,-1.0,44.8615396199351,19.9105069371456,33.7027438939331,19.3928346179243,10.2776126692939,6.22115017752104,4.94776971515267,6.24370292431656,0.0,0.0,9.81307145900207,-1.0,1048.31649226798,-1.0,3.28627450980392,5.18447872468106,0.362745098039216,-1.0
24296,25195,,0,0,28.0,-1.0,112.0,-1.0,47.6073051296376,10.8880784954484,41.9825829565776,15.3668593160149,16.7224531409252,9.47135580245979,3.7255615547131,9.34498499638621,0.0,0.0,5.4569925606193,-1.0,468.228687945904,-1.0,2.88571428571428,9.14823254679059,0.142857142857143,-1.0
24296,25196,,0,0,9.0,-1.0,36.0,-1.0,29.6020816273876,15.6188157517833,23.3101341485753,12.1105796635382,22.8782391179573,11.7975179779878,13.3111138453828,12.1216335583358,0.0,0.0,1.33323669388206,-1.0,205.904152061616,-1.0,11.5555555555555,11.2364486283602,0.777777777777778,-1.0
24296,25247,,0,0,38.0,-1.0,152.0,-1.0,45.1666855821342,4.9014305127087,44.6169677712141,4.95244806667204,37.03603672503,4.30003081039164,4.13876889341848,2.73438480547467,0.0,0.0,17.4437196437194,-1.0,1407.36939555114,-1.0,0.31578947368421,1.94665705356915,0.0263157894736842,-1.0
24296,25248,,0,0,61.0,-1.0,244.0,-1.0,36.8400520143759,5.50969019811643,35.8797064378249,5.87000147917482,13.9859997983727,2.55434236199749,3.9583340556843,2.3511975816277,0.0,0.0,8.5027976089709,-1.0,853.145987700733,-1.0,0.60327868852459,2.09459361317932,0.0983606557377049,-1.0
24296,25249,,0,0,4.0,-1.0,16.0,-1.0,44.5445391919488,0.608749835159939,44.5383031461493,0.527013186032138,15.2882438131091,0.20883151642446,3.24395062031732,0.782521846293257,0.0,0.0,0.756569375022774,-1.0,61.1529752524366,-1.0,0.0,0.0,0.0,-1.0
24296,25250,,0,0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,25251,,0,0,1.0,-1.0,4.0,-1.0,35.6526768438207,-1.0,35.6526768438207,0.0,23.3086834929363,-1.0,4.51294972650489,-1.0,0.0,-1.0,0.230838044507933,-1.0,23.3086834929363,-1.0,0.0,-1.0,0.0,-1.0
24296,25252,,0,0,9.0,-1.0,36.0,-1.0,44.4358296120918,3.25941219844433,44.2124674475491,3.14251371180083,42.4325811495164,3.24097076039235,4.73282387512112,1.16945553488772,0.0,0.0,4.69043375267066,-1.0,381.893230345648,-1.0,0.355555555555555,1.06666666666667,0.111111111111111,-1.0
24296,25253,,0,0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,25254,,0,0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,25255,,0,0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,25256,,0,0,22.0,-1.0,88.0,-1.0,35.0587052217155,4.07369254748591,34.5741526314448,4.09304229320708,14.7017861286017,1.84251759381632,4.53055176314954,1.57424798383536,0.0,0.0,3.10660737791233,-1.0,323.439294829237,-1.0,0.218181818181817,1.02336343850693,0.0454545454545455,-1.0
