did,oid,sid,origin,destination,entranceSection,generationTime,entranceTime,exitTime,expectedTravelTime,delayTime,travelledDistance,pathType
24296,1,53,7903,7918,0,0.385572,23400.4,23557.8,0.0,75.416,1158.74,
24296,2,53,7862,7942,0,0.610457,23400.6,23736.3,0.0,139.817,4150.99,
24296,3,53,7863,8001,0,1.05278,23401.1,23549.2,0.0,43.1394,1553.09,
24296,4,56,7919,7867,0,1.54243,23401.5,23814.9,0.0,258.111,2536.3,
24296,5,53,7862,7934,0,2.59036,23402.6,23590.8,0.0,21.6667,3522.04,
24296,6,53,7892,7859,0,2.76881,23402.8,23645.2,0.0,118.928,2081.51,
24296,7,53,7942,7862,0,3.15785,23403.2,23706.9,0.0,106.951,4060.19,
24296,8,53,7867,7955,0,4.64694,23404.6,23465.0,0.0,4.14849,1102.52,
24296,9,53,7859,7992,0,5.82264,23405.8,23654.5,0.0,107.87,2469.3,
24296,10,53,8014,7862,0,6.60678,23406.6,23509.9,0.0,3.49682,2099.45,
24296,11,53,7859,7871,0,8.00394,23408.0,23447.0,0.0,4.24053,692.678,
24296,12,53,7862,7878,0,8.17578,23408.2,23719.6,0.0,75.2974,4725.48,
24296,13,53,7862,8018,0,9.04344,23409.0,23480.1,0.0,2.45862,1362.09,
24296,14,53,7859,7867,0,9.20252,23409.2,23705.5,0.0,34.1983,3857.15,
24296,15,53,7939,7867,0,9.57697,23409.6,23935.6,0.0,300.467,3338.92,
24296,16,53,7862,8005,0,10.8584,23410.9,23515.6,0.0,9.85917,1994.79,
24296,17,53,8021,7980,0,11.1036,23411.1,23539.8,0.0,8.17068,1666.71,
24296,18,53,7863,8002,0,11.1786,23411.2,23571.7,0.0,31.9506,1689.16,
24296,19,53,7862,7984,0,11.5545,23411.6,23573.3,0.0,5.55825,2868.74,
24296,20,53,7859,7883,0,11.6865,23411.7,23484.7,0.0,4.30282,1160.99,
24296,21,53,7859,7978,0,12.0315,23412.0,23628.9,0.0,71.6272,2515.56,
24296,22,53,7965,8004,0,12.2076,23412.8,23635.5,0.0,95.3068,1829.61,
24296,23,53,7862,7945,0,12.3718,23412.5,23602.8,0.0,28.8846,3457.1,
24296,24,53,7874,7871,0,12.4502,23412.5,23534.6,0.0,44.2195,1289.39,
24296,25,53,7861,7874,0,13.8444,23413.8,23802.1,0.0,198.024,3296.39,
24296,26,53,7862,8016,0,14.3865,23414.4,23503.4,0.0,2.61708,2017.17,
24296,27,53,7885,7958,0,15.181,23415.2,23582.7,0.0,41.0765,1965.27,
24296,28,53,7942,7859,0,15.6424,23415.6,23646.5,0.0,55.7855,2859.94,
24296,29,53,7941,7938,0,15.8191,23415.8,23527.1,0.0,41.6283,1099.43,
24296,30,53,7936,7903,0,16.4018,23416.4,23468.2,0.0,3.30201,770.679,
24296,31,53,7867,7956,0,16.8967,23416.9,23538.8,0.0,12.1258,1707.22,
24296,32,53,7862,8007,0,17.3826,23417.4,23532.9,0.0,4.19542,2131.25,
24296,33,53,7867,7955,0,17.7168,23417.7,23490.6,0.0,4.30276,1101.02,
24296,34,53,7932,7928,0,18.0733,23418.1,23444.0,0.0,9.06978,279.876,
24296,35,53,7884,7873,0,18.1294,23418.1,23435.8,0.0,3.78193,256.788,
24296,36,53,7869,7884,0,18.4301,23418.4,23582.7,0.0,28.7413,2109.61,
24296,37,53,8006,7997,0,18.7146,23418.7,23455.7,0.0,12.7429,413.884,
24296,38,53,7867,7944,0,19.3003,23419.3,23668.3,0.0,90.0772,2787.34,
24296,39,53,7859,7890,0,19.624,23419.6,23539.2,0.0,9.86116,1950.25,
24296,40,53,7859,7984,0,20.0718,23420.1,23666.7,0.0,66.8737,2480.92,
24296,41,53,7862,8022,0,20.2013,23420.2,23504.2,0.0,8.4855,1429.06,
24296,42,53,7907,7869,0,20.4321,23420.4,23547.9,0.0,16.3917,1750.36,
24296,43,53,7911,7969,0,20.4643,23420.5,23752.6,0.0,157.074,2527.32,
24296,44,53,7867,7955,0,21.933,23421.9,23496.2,0.0,3.19162,1101.36,
24296,45,53,7928,7990,0,22.015,23422.0,23590.4,0.0,116.503,772.601,
24296,46,53,7966,7958,0,22.0879,23422.1,23509.0,0.0,44.3603,576.567,
24296,47,53,7923,7867,0,22.6225,23422.6,23805.1,0.0,237.802,2355.49,
24296,48,53,7863,8002,0,22.7843,23422.8,23573.2,0.0,41.6608,1691.29,
24296,49,53,7923,7913,0,23.09,23424.1,23527.4,0.0,64.5971,608.994,
24296,50,53,7992,7990,0,24.209,23424.2,23501.0,0.0,14.8307,978.765,
24296,51,53,7874,7859,0,24.4075,23424.4,23518.1,0.0,24.0249,1414.28,
24296,52,53,8003,7862,0,25.5685,23425.6,23549.2,0.0,8.40141,2156.94,
24296,53,53,7887,7860,0,26.2259,23426.2,23518.5,0.0,27.3445,1207.93,
24296,54,53,7868,7954,0,26.4759,23426.5,23505.3,0.0,18.1483,1053.53,
24296,55,53,7859,7910,0,26.4997,23426.5,23587.2,0.0,40.4589,1870.56,
24296,56,53,8006,7862,0,28.1147,23428.1,23592.1,0.0,31.1031,2333.6,
24296,57,53,8000,7998,0,28.5607,23428.6,23627.8,0.0,111.329,1318.11,
24296,58,53,7859,7956,0,29.2029,23429.2,23662.3,0.0,51.1649,2633.35,
24296,59,53,7992,7990,0,29.8612,23429.9,23640.4,0.0,104.46,1659.66,
24296,60,53,7862,7992,0,29.9921,23430.0,23559.0,0.0,4.81543,2375.22,
24296,61,53,7859,8004,0,31.1273,23431.1,23711.7,0.0,77.5125,2952.73,
24296,62,53,7862,7907,0,31.5136,23431.5,23661.1,0.0,9.67264,3451.88,
24296,63,53,7862,7945,0,31.5713,23431.6,23646.3,0.0,52.1624,3452.38,
24296,64,53,7860,7861,0,33.9947,23434.0,23680.9,0.0,36.8146,3824.09,
24296,65,53,7862,8003,0,34.4557,23434.5,23551.0,0.0,3.08041,1940.41,
24296,66,53,7956,7911,0,35.4511,23435.5,23530.8,0.0,16.0948,1111.66,
24296,67,53,7869,8021,0,36.3481,23436.3,23751.6,0.0,61.4125,3581.41,
24296,68,53,7860,7890,0,36.9942,23437.0,23553.6,0.0,9.67641,1587.89,
24296,69,53,7877,7938,0,37.3187,23437.3,23612.8,0.0,86.15,1565.85,
24296,70,53,7930,7862,0,39.2353,23439.2,23811.8,0.0,215.252,3485.3,
24296,71,53,7859,7871,0,40.0219,23440.0,23489.2,0.0,3.31574,695.19,
24296,72,53,7859,7906,0,40.0486,23440.0,23567.5,0.0,27.6344,1572.38,
24296,73,53,7869,8021,0,40.2141,23440.2,23753.5,0.0,57.0825,3576.07,
24296,74,53,7960,7869,0,40.4476,23440.4,23570.7,0.0,7.8525,1802.89,
24296,75,53,7866,7867,0,40.5113,23440.5,23524.7,0.0,41.5368,665.455,
24296,76,53,7937,7909,0,41.6,23440.8,23594.2,0.0,78.9006,1097.78,
24296,77,53,7966,7867,0,41.234,23441.2,23563.3,0.0,32.7717,1686.57,
24296,78,53,7862,7918,0,41.4943,23441.5,23693.6,0.0,59.1099,3674.27,
24296,79,53,7932,7936,0,42.0467,23442.0,23609.0,0.0,113.631,838.758,
24296,80,53,7944,7867,0,42.2187,23442.2,23819.5,0.0,154.61,2905.64,
24296,81,53,7883,7871,0,42.7224,23442.7,23536.6,0.0,30.6338,1020.01,
24296,82,53,7862,8023,0,42.8475,23442.8,23527.5,0.0,26.1212,1215.73,
24296,83,53,7992,7859,0,42.9347,23442.9,23759.5,0.0,169.281,2476.53,
24296,84,53,7887,7859,0,43.5931,23443.6,23644.5,0.0,99.1449,1687.63,
24296,85,53,7862,8002,0,43.6773,23443.7,23590.4,0.0,35.8289,2052.76,
24296,86,56,7900,7942,0,45.292,23445.3,23543.3,0.0,13.1276,1254.72,
24296,87,53,7859,7867,0,45.455,23445.5,23812.5,0.0,118.745,3860.7,
24296,88,53,7867,7914,0,45.7529,23445.8,23563.6,0.0,28.6883,1747.06,
24296,89,53,7863,8003,0,46.3501,23446.4,23701.3,0.0,121.872,1979.72,
24296,90,53,7902,7958,0,46.6363,23446.6,23661.5,0.0,78.8756,1843.93,
24296,91,53,7864,7862,0,46.7362,23446.7,23658.1,0.0,112.535,1614.44,
24296,92,53,7942,7991,0,47.3045,23447.3,23690.6,0.0,147.307,1516.33,
24296,93,53,8003,7859,0,47.6175,23447.6,23788.9,0.0,147.495,2960.06,
24296,94,53,7867,7944,0,49.1266,23449.1,23670.3,0.0,56.6546,2780.6,
24296,95,53,7988,7991,0,49.8167,23449.8,23587.2,0.0,114.771,406.361,
24296,96,53,7862,8021,0,51.3216,23451.3,23500.1,0.0,2.26041,957.993,
24296,97,53,7862,7933,0,51.3834,23451.4,23642.1,0.0,24.8709,3123.08,
24296,98,53,7902,7938,0,51.9876,23452.0,23620.2,0.0,107.82,903.25,
24296,99,53,7957,7870,0,52.1397,23452.1,23664.8,0.0,93.9275,1592.3,
24296,100,53,7867,7859,0,52.6422,23452.6,23706.6,0.0,50.2929,3790.79,
24296,101,53,7878,7938,0,52.7844,23452.8,23559.2,0.0,19.71,1440.98,
24296,102,53,7980,7983,0,53.0027,23453.0,23481.6,0.0,2.26183,390.087,
24296,103,53,7867,7955,0,53.1614,23453.2,23527.9,0.0,17.163,1096.39,
24296,104,56,7862,7933,0,53.2288,23453.2,23656.8,0.0,33.7098,3115.91,
24296,105,53,7965,7960,0,53.3105,23453.6,23602.6,0.0,101.822,691.811,
24296,106,53,7956,7879,0,53.3224,23453.3,23659.0,0.0,86.6757,1545.24,
24296,107,53,7867,7978,0,53.4505,23454.1,23578.0,0.0,21.4426,1980.81,
24296,108,56,7859,7956,0,53.6386,23453.6,23674.0,0.0,50.8132,2637.8,
24296,109,53,7925,7917,0,54.356,23454.4,23533.0,0.0,28.1798,741.518,
24296,110,53,7861,7892,0,54.745,23454.7,23735.8,0.0,102.851,2758.95,
24296,111,53,7878,7938,0,54.7825,23454.8,23583.2,0.0,35.664,1452.01,
24296,112,53,7900,7942,0,55.092,23455.1,23560.5,0.0,8.50569,1251.9,
24296,113,53,7861,7892,0,55.4102,23456.3,23723.3,0.0,113.643,2673.1,
24296,114,53,7907,7938,0,55.7932,23455.8,23598.3,0.0,30.056,1499.27,
24296,115,53,7882,7869,0,56.8368,23456.8,23584.0,0.0,7.96854,1886.23,
24296,116,53,7862,7948,0,57.5257,23457.5,23689.9,0.0,95.5007,2890.35,
24296,117,53,7862,8007,0,57.8351,23457.8,23594.2,0.0,30.0689,2123.55,
24296,118,53,7874,7960,0,58.6164,23458.6,23658.9,0.0,36.3094,2355.08,
24296,119,53,7860,7949,0,58.8594,23458.9,23644.7,0.0,2.94709,2579.46,
24296,120,53,7946,7859,0,58.9276,23458.9,23654.5,0.0,26.0583,3031.0,
24296,121,53,7859,7888,0,60.7063,23460.7,23551.3,0.0,18.1072,1387.29,
24296,122,53,7862,7874,0,61.1017,23461.1,23804.5,0.0,129.849,4492.25,
24296,123,53,7862,8008,0,61.9616,23462.0,23600.9,0.0,26.0081,2493.26,
24296,124,53,7867,7958,0,62.0523,23462.1,23566.7,0.0,3.02392,1668.61,
24296,125,53,7941,7859,0,62.8658,23462.9,23762.8,0.0,106.215,3143.34,
24296,126,53,7862,8021,0,62.8825,23462.9,23509.4,0.0,2.39386,950.427,
24296,127,53,8021,8000,0,63.8473,23463.8,23556.2,0.0,5.02521,1328.62,
24296,128,53,7859,7871,0,64.1546,23464.2,23508.6,0.0,4.00373,693.463,
24296,129,53,7919,7860,0,64.5991,23464.6,23622.0,0.0,16.5894,2065.85,
24296,130,53,7867,7956,0,65.9738,23466.0,23584.5,0.0,11.0068,1707.12,
24296,131,53,7862,8000,0,67.8615,23467.9,23618.7,0.0,12.4013,2358.95,
24296,132,53,7862,7901,0,67.9677,23468.0,23770.2,0.0,51.9802,4267.12,
24296,133,53,7867,7955,0,68.075,23468.1,23553.0,0.0,16.6812,1101.56,
24296,134,53,7938,7862,0,68.2269,23468.2,23814.7,0.0,193.542,3485.02,
24296,135,53,7862,7940,0,68.9283,23469.5,23672.0,0.0,17.2599,3661.24,
24296,136,53,7869,7914,0,69.3153,23469.3,23623.6,0.0,12.6694,1919.33,
24296,137,53,7938,7862,0,70.5853,23470.6,23838.0,0.0,176.999,3482.81,
24296,138,53,7867,8001,0,70.6406,23470.6,23723.6,0.0,91.5854,2362.62,
24296,139,53,7863,8002,0,70.6771,23470.7,23643.4,0.0,52.6327,1696.23,
24296,140,53,7956,7879,0,70.9361,23470.9,23660.4,0.0,82.7229,1553.21,
24296,141,53,7939,7991,0,71.3565,23471.4,23688.3,0.0,155.783,924.114,
24296,142,53,7869,7992,0,72.4032,23472.4,23692.6,0.0,43.4416,2507.36,
24296,143,53,7885,7960,0,73.9808,23474.0,23617.0,0.0,32.7939,1872.41,
24296,144,53,7955,7869,0,74.0223,23474.0,23582.3,0.0,14.694,1332.27,
24296,145,53,7878,7938,0,74.3256,23474.3,23628.6,0.0,58.1117,1710.63,
24296,146,53,7900,7942,0,74.473,23474.8,23580.8,0.0,17.1233,1244.13,
24296,147,53,7944,7867,0,74.7881,23474.8,23825.7,0.0,179.969,2908.17,
24296,148,53,7860,7902,0,75.0012,23475.0,23581.1,0.0,10.4226,1692.07,
24296,149,53,7859,7981,0,76.0596,23476.1,23740.6,0.0,97.1112,2423.52,
24296,150,53,7871,7874,0,76.3097,23476.3,23680.7,0.0,117.863,1246.88,
24296,151,53,7898,7983,0,78.042,23478.0,23717.2,0.0,162.379,1146.66,
24296,152,53,7948,7859,0,78.2032,23478.2,23767.9,0.0,103.695,3077.48,
24296,153,53,8008,7998,0,78.952,23479.0,23524.3,0.0,15.4503,425.521,
24296,154,53,7862,8007,0,81.0176,23481.0,23612.3,0.0,5.07545,2127.55,
24296,155,53,7868,7950,0,82.4982,23482.5,23536.8,0.0,4.00928,773.413,
24296,156,53,7861,7862,0,82.5215,23482.5,23692.7,0.0,103.928,1941.37,
24296,157,53,7869,7879,0,82.9979,23483.0,23599.5,0.0,3.16108,1785.16,
24296,158,53,8000,7867,0,83.0726,23483.1,23729.8,0.0,102.767,2399.62,
24296,159,53,7862,7941,0,83.2289,23483.2,23739.1,0.0,53.7506,4073.94,
24296,160,53,7859,7886,0,83.6957,23483.7,23589.0,0.0,14.1095,1603.54,
24296,161,53,7960,7859,0,85.0819,23485.1,23713.2,0.0,68.9423,2459.34,
24296,162,53,7991,8006,0,85.3221,23485.3,23532.3,0.0,12.0426,528.443,
24296,163,53,7869,7871,0,85.3776,23485.4,23669.2,0.0,27.5006,2626.07,
24296,164,53,7932,7928,0,85.7196,23485.7,23514.0,0.0,8.18071,273.067,
24296,165,53,7859,7910,0,86.6045,23486.6,23628.2,0.0,17.8544,1878.64,
24296,166,53,7958,7965,0,86.9394,23487.1,23563.0,0.0,15.6158,789.837,
24296,167,53,7980,8004,0,87.6025,23487.6,23579.7,0.0,11.181,1076.46,
24296,168,53,7911,7971,0,88.0074,23488.0,23750.6,0.0,129.539,2087.19,
24296,169,53,7917,7926,0,88.7191,23488.7,23518.8,0.0,4.40716,421.993,
24296,170,53,7932,7936,0,88.9495,23488.9,23610.5,0.0,69.9297,840.686,
24296,171,53,7860,7885,0,89.0755,23489.1,23558.4,0.0,15.7292,898.783,
24296,172,53,7862,7875,0,89.178,23489.2,23831.7,0.0,57.9986,4815.39,
24296,173,53,7993,7983,0,89.3698,23489.4,23519.3,0.0,5.65703,379.152,
24296,174,53,7944,7867,0,89.5831,23489.6,23832.4,0.0,161.743,2891.82,
24296,175,53,7884,7960,0,89.8006,23489.8,23722.4,0.0,115.886,1894.34,
24296,176,53,7898,7923,0,90.927,23490.9,23574.8,0.0,33.2089,782.876,
24296,177,56,7958,7965,0,91.1397,23491.1,23673.7,0.0,76.6135,1414.44,
24296,178,53,7862,8007,0,91.2179,23491.2,23604.3,0.0,8.4307,2128.77,
24296,179,53,7867,7910,0,91.3265,23491.3,23670.5,0.0,55.6522,2209.61,
24296,180,53,7877,7862,0,92.0507,23492.7,23716.2,0.0,21.4189,4434.35,
24296,181,53,7861,7946,0,93.8001,23493.8,23789.0,0.0,204.671,1616.24,
24296,182,53,7992,7983,0,93.9307,23493.9,23514.5,0.0,2.45498,260.436,
24296,183,53,7862,7932,0,94.158,23494.2,23697.8,0.0,22.3958,3422.97,
24296,184,53,7963,7865,0,94.1662,23494.2,23515.3,0.0,3.1635,305.721,
24296,185,53,7860,7862,0,95.3512,23495.4,23848.2,0.0,77.2139,5039.39,
24296,186,53,7917,7933,0,97.0432,23497.0,23617.3,0.0,78.9636,569.607,
24296,187,53,7928,7923,0,97.804,23497.8,23560.6,0.0,23.4278,613.063,
24296,188,53,7862,7907,0,98.553,23498.6,23749.0,0.0,23.4731,3454.56,
24296,189,53,7907,7860,0,98.8291,23498.8,23768.5,0.0,111.037,2384.09,
24296,190,53,7862,8004,0,98.8672,23498.9,23621.3,0.0,4.37065,1992.58,
24296,191,53,7861,7862,0,98.9995,23499.0,23683.9,0.0,95.1757,1940.96,
24296,192,53,7868,7954,0,99.7923,23499.8,23582.2,0.0,17.6033,1052.27,
24296,193,53,7869,7890,0,100.026,23500.0,23632.1,0.0,6.15525,2005.55,
24296,194,56,7862,7907,0,100.556,23500.6,23752.9,0.0,28.8504,3456.38,
24296,195,53,7867,7955,0,100.969,23501.0,23571.3,0.0,2.98812,1102.63,
24296,196,53,7874,7859,0,101.252,23501.3,23636.4,0.0,64.8388,1415.7,
24296,197,53,7859,7890,0,101.873,23501.9,23616.5,0.0,12.416,1955.46,
24296,198,53,7941,7938,0,102.009,23502.0,23588.5,0.0,22.464,1101.75,
24296,199,53,7862,8007,0,102.723,23502.7,23631.2,0.0,12.746,2120.47,
24296,200,53,7965,7958,0,103.486,23503.7,23612.1,0.0,49.9931,787.742,
24296,201,53,7862,8003,0,103.689,23503.8,23640.2,0.0,10.1001,1944.8,
24296,202,53,7863,8004,0,106.489,23506.5,23702.7,0.0,77.7426,1983.16,
24296,203,53,7860,7940,0,106.72,23506.7,23659.2,0.0,38.4338,2066.8,
24296,204,53,7902,7869,0,106.882,23506.9,23705.6,0.0,17.3468,2497.1,
24296,205,53,7991,8002,0,107.331,23507.3,23656.9,0.0,61.5432,1385.98,
24296,206,53,7862,8023,0,107.678,23507.7,23574.6,0.0,10.6976,1220.08,
24296,207,53,7960,7867,0,108.18,23508.2,23656.5,0.0,59.5714,1695.77,
24296,208,53,7980,7862,0,108.742,23508.7,23679.3,0.0,35.8823,2371.36,
24296,209,53,7859,8001,0,108.956,23509.0,23789.4,0.0,100.49,2894.02,
24296,210,53,7964,7867,0,109.386,23509.4,23674.5,0.0,65.5853,1686.42,
24296,211,53,7874,7859,0,109.397,23509.4,23646.6,0.0,49.7659,1420.23,
24296,212,53,7920,7862,0,109.451,23509.5,23826.8,0.0,139.199,3494.74,
24296,213,53,7862,7990,0,109.713,23509.7,23714.1,0.0,46.9515,2841.51,
24296,214,53,7869,7912,0,110.056,23510.1,23631.6,0.0,7.03729,1941.95,
24296,215,53,7912,7919,0,110.229,23510.2,23617.4,0.0,54.9712,882.744,
24296,216,53,7862,7983,0,110.87,23510.9,23688.9,0.0,27.4017,2528.96,
24296,217,53,7869,7914,0,110.939,23511.2,23669.6,0.0,25.1667,2005.31,
24296,218,56,7866,7869,0,111.272,23511.3,23740.0,0.0,100.879,1954.22,
24296,219,53,7991,8007,0,111.477,23511.5,23566.2,0.0,9.84377,741.139,
24296,220,53,7980,7983,0,112.025,23512.0,23555.9,0.0,3.09639,505.909,
24296,221,53,7862,8011,0,112.142,23512.1,23605.6,0.0,16.8004,1686.36,
24296,222,53,7939,7991,0,112.366,23512.4,23788.5,0.0,215.271,921.521,
24296,223,53,8006,7867,0,112.58,23512.6,23828.2,0.0,147.143,2743.21,
24296,224,53,7859,7886,0,112.925,23512.9,23614.7,0.0,14.1764,1601.81,
24296,225,53,7860,7878,0,113.188,23513.2,23568.3,0.0,9.96412,832.606,
24296,226,53,7923,7913,0,115.385,23515.4,23639.8,0.0,80.4089,601.402,
24296,227,53,7957,7869,0,115.584,23515.6,23620.7,0.0,14.3358,1258.35,
24296,228,53,7904,7909,0,115.647,23515.6,23708.4,0.0,107.473,1248.89,
24296,229,53,7859,7873,0,116.18,23516.2,23580.8,0.0,4.26735,1000.93,
24296,230,53,7959,7912,0,116.236,23516.2,23673.2,0.0,79.297,1243.79,
24296,231,53,7959,7967,0,116.244,23517.7,23669.4,0.0,79.0725,1142.82,
24296,232,53,7941,7859,0,116.308,23516.3,23763.6,0.0,68.0986,3140.31,
24296,233,53,7869,7910,0,118.643,23518.6,23622.6,0.0,6.95064,1561.74,
24296,234,53,7941,7938,0,119.322,23519.3,23577.3,0.0,12.7841,713.633,
24296,235,53,7867,7955,0,119.378,23519.4,23594.5,0.0,3.72911,1102.67,
24296,236,53,7862,8013,0,119.529,23519.5,23611.1,0.0,4.89952,2159.47,
24296,237,53,7929,7907,0,120.513,23520.5,23615.2,0.0,18.9751,1109.27,
24296,238,53,7958,7984,0,120.568,23520.6,23684.5,0.0,42.4026,1544.43,
24296,239,53,7862,7932,0,120.588,23520.6,23738.9,0.0,47.9971,3417.55,
24296,240,53,7912,7867,0,121.36,23521.4,23708.0,0.0,87.4012,1798.21,
24296,241,53,7867,7944,0,123.798,23523.8,23768.0,0.0,78.1544,2791.15,
24296,242,53,7942,7907,0,124.193,23524.2,23838.4,0.0,171.658,1879.05,
24296,243,53,7862,8016,0,124.418,23524.4,23613.3,0.0,1.70236,2011.37,
24296,244,53,7898,7923,0,125.086,23525.1,23599.2,0.0,21.0282,843.55,
24296,245,53,7966,7958,0,126.617,23526.6,23609.9,0.0,39.0811,575.013,
24296,246,53,7988,7860,0,126.748,23526.7,23725.6,0.0,68.993,2314.88,
24296,247,53,7869,7938,0,126.899,23526.9,23729.1,0.0,33.2533,2894.53,
24296,248,53,7860,7947,0,127.05,23527.1,23716.0,0.0,48.9643,2506.17,
24296,249,53,7989,7860,0,127.292,23527.3,23722.2,0.0,66.009,2352.47,
24296,250,53,7862,7987,0,127.326,23527.3,23751.7,0.0,53.9712,3294.38,
24296,251,53,7859,7980,0,128.185,23528.2,23759.9,0.0,93.2729,2621.94,
24296,252,53,7862,7964,0,128.45,23528.4,23762.2,0.0,62.9874,2682.4,
24296,253,53,7867,7956,0,128.589,23528.6,23647.2,0.0,12.3756,1715.94,
24296,254,53,7863,8000,0,129.549,23529.5,23633.8,0.0,9.40214,1452.41,
24296,255,56,8003,7925,0,129.952,23530.0,23677.3,0.0,47.2283,1302.07,
24296,256,53,7859,7867,0,130.283,23530.3,23806.4,0.0,66.0653,3860.09,
24296,257,53,7862,7861,0,130.303,23530.3,23638.3,0.0,20.3802,1958.24,
24296,258,53,7860,7862,0,130.387,23530.4,23823.4,0.0,62.9637,5044.01,
24296,259,53,7937,7861,0,132.0,23531.2,23793.5,0.0,113.145,2485.01,
24296,260,53,7949,7996,0,131.986,23532.0,23743.4,0.0,129.721,1113.08,
24296,261,53,7862,8007,0,132.408,23532.4,23654.1,0.0,4.46584,2124.5,
24296,262,53,7877,8009,0,132.429,23532.4,23831.7,0.0,169.891,2433.34,
24296,263,53,7885,7958,0,132.567,23532.6,23736.6,0.0,63.6062,1960.95,
24296,264,53,7867,8021,0,132.999,23533.0,23801.3,0.0,82.4065,3286.17,
24296,265,53,7938,7944,0,133.662,23533.7,23587.1,0.0,14.9188,644.096,
24296,266,53,7861,7862,0,134.762,23534.8,23685.6,0.0,61.5789,1958.67,
24296,267,53,7979,7867,0,134.811,23535.2,23738.4,0.0,69.7046,2017.82,
24296,268,53,7911,8004,0,135.089,23535.1,23740.0,0.0,68.2974,1686.86,
24296,269,53,7936,7860,0,136.255,23536.7,23819.9,0.0,165.475,2424.73,
24296,270,53,7867,8009,0,136.387,23536.4,23767.5,0.0,71.3336,2987.86,
24296,271,53,7867,7955,0,136.95,23537.4,23597.9,0.0,3.52077,1101.73,
24296,272,53,7862,7907,0,137.031,23537.0,23848.2,0.0,100.107,3455.87,
24296,273,53,7859,7917,0,137.04,23537.0,23719.5,0.0,48.7083,2039.49,
24296,274,53,7988,7860,0,137.088,23537.1,23730.7,0.0,48.5046,2323.93,
24296,275,53,8004,7980,0,137.826,23537.8,23627.1,0.0,20.3187,746.689,
24296,276,53,7859,7913,0,137.861,23537.9,23692.5,0.0,7.53201,2225.41,
24296,277,53,7944,7867,0,138.101,23538.1,23830.3,0.0,120.936,2894.34,
24296,278,53,7867,7907,0,140.061,23540.1,23674.3,0.0,7.03827,2164.71,
24296,279,53,7911,7958,0,140.249,23540.2,23616.7,0.0,28.4903,714.846,
24296,280,56,7936,7944,0,140.512,23540.6,23711.7,0.0,129.87,603.312,
24296,281,53,7912,7869,0,141.245,23541.2,23679.1,0.0,17.4166,1863.79,
24296,282,53,7862,7956,0,142.326,23542.3,23862.1,0.0,115.663,3569.64,
24296,283,53,8001,7997,0,142.569,23542.6,23737.4,0.0,100.776,1428.58,
24296,284,53,7863,8004,0,142.951,23543.0,23704.4,0.0,46.9821,1981.08,
24296,285,53,7935,7939,0,144.573,23544.8,23612.7,0.0,36.1888,516.285,
24296,286,53,8004,7980,0,145.169,23545.2,23720.2,0.0,81.4878,1368.03,
24296,287,53,7869,8023,0,145.481,23545.5,23866.4,0.0,110.018,3403.61,
24296,288,53,8010,7927,0,145.784,23545.8,23803.0,0.0,165.904,1426.22,
24296,289,53,7967,7960,0,146.334,23546.3,23607.4,0.0,19.7441,485.487,
24296,290,53,7904,7860,0,148.279,23548.3,23743.3,0.0,81.3339,1782.87,
24296,291,53,7867,7866,0,149.995,23550.0,23587.4,0.0,0.526029,676.053,
24296,292,53,7867,7956,0,151.058,23551.1,23690.2,0.0,38.9582,1705.25,
24296,293,53,7868,7956,0,151.169,23551.2,23671.6,0.0,19.7947,1400.6,
24296,294,53,7859,8004,0,151.475,23551.5,23818.6,0.0,77.4284,3262.92,
24296,295,53,7965,7963,0,151.819,23551.8,23584.6,0.0,1.87932,501.79,
24296,296,53,7955,7950,0,152.103,23552.1,23621.2,0.0,4.00015,990.844,
24296,297,53,7869,7866,0,154.312,23554.3,23795.2,0.0,106.609,1991.8,
24296,298,53,7931,7909,0,154.666,23554.7,23706.6,0.0,58.9572,1299.18,
24296,299,53,7925,7917,0,154.834,23554.8,23653.6,0.0,46.6735,743.639,
24296,300,53,7991,7989,0,155.522,23555.5,23659.5,0.0,53.0227,810.301,
24296,301,53,7860,7948,0,155.747,23555.7,23717.3,0.0,32.7451,2499.2,
24296,302,53,7871,7859,0,156.804,23556.8,23627.2,0.0,30.4048,718.025,
24296,303,53,7953,7867,0,157.771,23558.3,23661.0,0.0,56.8041,773.303,
24296,304,53,7859,7886,0,158.763,23558.8,23680.6,0.0,15.956,1597.5,
24296,305,53,7862,7903,0,159.146,23559.1,23791.6,0.0,65.34,3795.09,
24296,306,53,7891,7859,0,159.312,23559.3,23691.5,0.0,32.0835,1771.99,
24296,307,53,7860,7941,0,159.558,23559.6,23712.9,0.0,13.0565,2142.01,
24296,308,53,7944,7867,0,160.658,23560.7,23929.0,0.0,158.739,2906.85,
24296,309,53,7877,7859,0,160.952,23561.0,23654.3,0.0,9.70912,1600.91,
24296,310,53,7862,8007,0,162.392,23562.4,23702.9,0.0,3.79998,2124.18,
24296,311,56,7920,7877,0,162.49,23562.5,23750.2,0.0,94.7413,1301.3,
24296,312,53,7867,7956,0,162.974,23563.0,23691.4,0.0,35.6134,1725.1,
24296,313,53,7863,8004,0,163.238,23563.2,23835.6,0.0,152.375,2031.21,
24296,314,53,7862,7995,0,163.356,23563.4,23755.7,0.0,36.2718,3348.53,
24296,315,53,8000,7862,0,163.575,23563.6,23791.5,0.0,121.447,2073.0,
24296,316,53,7859,8001,0,163.873,23563.9,23880.8,0.0,153.209,2889.06,
