did,oid,ent,sectionId,exitTime,travelTime,delayTime
24296,781,23,8824,23987.1,6.6167,1.18453
24296,781,24,9189,23991.8,2.90031,0.31539
24296,781,25,10196,23994.5,1.949,0.440478
24296,781,26,8179,23997.9,2.18973,0.0613372
24296,782,1,10621,23801.6,3.05282,0.349558
24296,782,2,8620,23805.7,2.98947,0.81584
24296,782,3,10341,23820.6,13.7155,1.71796
24296,782,4,8526,23823.9,2.22858,0.830146
24296,782,5,8720,23831.6,7.22337,0.41428
24296,782,6,9063,23838.2,5.71147,2.03431
24296,782,7,17963,23839.8,0.877333,0.168897
24296,782,8,17964,23841.2,0.630575,0.030588
24296,782,9,9061,23845.2,2.96157,0.760024
24296,782,10,9649,23849.3,3.02115,0.152023
24296,782,11,9646,23853.8,3.73824,0.0430383
24296,782,12,8723,23858.9,3.77813,0.0
24296,782,13,10513,23863.8,3.9102,0.0
24296,782,14,9615,23865.9,1.2405,0.0
24296,782,15,9625,23877.2,10.544,4.70873
24296,782,16,8555,23888.9,8.16614,0.914304
24296,782,17,9574,23890.3,0.731172,0.0325243
24296,782,18,8727,23898.5,6.82677,0.0195661
24296,782,19,8781,23920.0,20.612,0.0
24296,783,1,10159,23804.6,5.91331,1.1387
24296,783,2,9254,23819.1,13.2762,7.75136
24296,783,3,9260,23822.9,0.888827,0.431904
24296,783,4,9265,23829.8,5.88764,1.18603
24296,783,5,8109,23837.4,6.56434,0.0320962
24296,783,6,9487,23840.5,1.94478,0.0600604
24296,783,7,8141,23850.7,7.36722,0.880058
24296,783,8,10370,23857.7,5.8782,1.80179
24296,783,9,19794,23860.0,0.454602,0.0510505
24296,783,10,9066,23864.8,3.44932,0.556854
24296,783,11,8119,23868.9,3.00855,0.100029
24296,783,12,10286,23872.9,2.41799,1.31485
24296,783,13,9120,23882.6,7.52643,0.334724
24296,783,14,8986,23915.5,32.0515,28.3813
24296,783,15,8191,23948.7,31.0202,26.2118
24296,783,16,8552,23955.2,2.54096,0.441325
24296,783,17,9513,23961.1,4.45318,0.0624451
24296,783,18,10327,23967.6,5.34938,0.0
24296,783,19,8811,23972.6,3.04448,0.0
24296,783,20,8666,23983.2,9.50083,2.22889
24296,783,21,9680,23986.5,1.66837,0.870371
24296,783,22,9684,24015.7,28.2818,19.8858
24296,783,23,9865,24021.3,2.63852,0.770402
24296,784,1,9803,23821.1,21.0709,0.0
24296,784,2,9794,23823.9,1.83508,0.130579
24296,784,3,8878,23836.4,11.3918,0.174497
24296,784,4,9882,23864.3,26.4734,20.4804
24296,784,5,10025,23877.1,8.86073,1.04354
24296,784,6,9875,23898.9,20.6726,17.7359
24296,784,7,10296,23930.8,29.4686,17.5778
24296,784,8,20293,23935.6,0.244389,0.0415165
24296,784,9,10479,23946.7,10.6097,5.03891
24296,784,10,9353,23952.9,3.77604,0.887193
24296,784,11,8893,23958.1,4.31369,0.875309
24296,784,12,9671,23960.6,0.955153,0.240505
24296,784,13,9520,23962.7,0.594493,0.0737907
24296,784,14,8895,23963.6,0.318452,0.0757463
24296,784,15,8604,23966.8,1.99634,0.200759
24296,785,1,8351,23801.1,0.845169,0.0
24296,785,2,8353,23806.6,4.46906,3.33041
24296,785,3,9826,23813.6,2.35725,1.30484
24296,785,4,8320,23841.8,26.6962,9.72765
24296,785,5,9724,23859.5,13.0469,4.34783
24296,785,6,9716,23870.3,9.262,1.66379
24296,785,7,9714,23872.6,1.4717,0.194379
24296,785,8,23836,23876.3,3.35492,0.0
24296,785,9,9704,23878.9,1.90954,0.622992
24296,785,10,8694,23922.4,42.3147,1.24532
24296,786,1,9413,23809.7,9.41948,0.0
24296,786,2,10694,23829.2,18.5685,0.69988
24296,786,3,18171,23830.3,0.615715,0.0
24296,786,4,18166,23831.2,0.417055,0.0
24296,786,5,18167,23832.6,0.965742,0.0
24296,786,6,9387,23838.8,5.9058,1.0753
24296,786,7,8737,23873.1,33.3353,28.5203
24296,786,8,10321,23899.7,23.4631,1.00384
24296,786,9,10319,23915.0,13.6717,4.77698
24296,786,10,10381,23927.4,10.7164,2.84769
24296,786,11,9274,23933.7,5.11599,0.93612
24296,787,1,9107,23817.9,16.3484,6.6297
24296,787,2,9944,23829.5,7.86481,1.61072
24296,787,3,9095,23837.3,6.59922,0.205418
24296,787,4,9260,23839.2,0.551149,0.0
24296,787,5,9265,23846.7,6.93147,1.29237
24296,787,6,8110,23857.9,9.61819,1.17845
24296,787,7,10518,23863.0,4.12343,0.0333041
24296,787,8,9274,23869.1,4.87455,0.0
24296,788,1,10292,23831.5,29.9015,0.984454
24296,788,2,10132,23833.5,1.81707,0.0
24296,788,3,10091,23835.1,0.793973,0.0
24296,788,4,10085,23838.7,2.58984,0.310405
24296,788,5,10092,23842.7,3.04926,0.599447
24296,788,6,10071,23851.2,7.13592,1.74468
24296,788,7,8259,23855.0,2.25188,0.372619
24296,788,8,8263,23857.3,1.26756,0.0482262
24296,789,1,8816,23813.0,10.956,6.53334
24296,789,2,8706,23822.6,6.90247,5.73468
24296,789,3,9822,23826.4,1.32305,0.549332
24296,789,4,8767,23831.9,4.0928,0.305539
24296,789,5,10734,23925.1,91.7938,89.6862
24296,789,6,8557,23945.9,18.5267,13.7669
24296,789,7,8552,23951.4,3.01124,0.986871
24296,789,8,23412,23955.8,2.57356,0.282516
24296,790,1,10292,23830.0,27.8183,0.117556
24296,790,2,10132,23831.9,1.6896,0.0
24296,790,3,10091,23833.3,0.718236,0.0
24296,790,4,10083,23836.9,2.92751,0.0
24296,790,5,10081,23845.1,6.40866,0.0
24296,790,6,10700,23850.7,4.45568,0.770577
24296,790,7,9303,23853.0,0.612565,0.0249585
24296,790,8,10053,23887.9,33.8918,26.2283
24296,790,9,8410,23892.0,1.80785,0.312623
24296,790,10,10456,23895.5,2.47074,0.344796
24296,790,11,10046,23901.9,5.17252,0.504641
24296,790,12,10042,23908.5,5.25493,0.461144
24296,790,13,9998,23914.0,4.4612,0.387071
24296,790,14,10001,23917.2,1.99558,0.172703
24296,790,15,10005,23922.6,4.36733,0.377627
24296,790,16,10022,23949.9,26.3243,2.27478
24296,790,17,9953,23961.6,10.3823,0.897119
24296,790,18,8910,23974.4,11.8706,4.85806
24296,790,19,8982,23979.2,2.25287,0.0
24296,790,20,10556,23982.2,1.09347,0.31709
24296,790,21,9065,23993.4,10.4509,2.80798
24296,790,22,10464,23999.6,3.92028,1.48141
24296,790,23,10552,24009.1,8.28449,0.897062
24296,791,1,8780,23827.0,23.8975,0.0
24296,791,2,8729,23832.9,4.79028,0.0
24296,791,3,9577,23836.0,1.9902,0.0804564
24296,791,4,10482,23838.8,1.02567,0.0
24296,791,5,8556,23844.6,4.76333,0.22385
24296,791,6,10489,23878.7,33.5282,30.5027
24296,791,7,9627,23894.7,12.161,3.03641
24296,791,8,9614,23916.1,20.0888,6.91151
24296,791,9,9613,23934.8,15.44,1.83619
24296,791,10,9667,23942.6,6.33799,0.812297
24296,791,11,9665,23951.3,7.45119,0.356188
24296,791,12,23368,23951.9,0.220804,0.0
24296,791,13,23365,23953.0,0.248556,0.0
24296,791,14,23366,23954.1,0.759565,0.0
24296,791,15,9637,23960.7,6.09281,1.52757
24296,791,16,8404,23962.9,0.40488,0.127265
24296,791,17,8708,23969.8,5.72377,0.242521
24296,792,1,10453,23825.1,21.3294,0.488131
24296,792,2,8410,23828.8,2.22127,0.58842
24296,792,3,10456,23832.7,2.73479,0.413159
24296,792,4,10046,23839.9,5.73955,0.642009
24296,792,5,10042,23847.2,5.81191,0.576872
24296,792,6,9998,23853.3,4.93227,0.483129
24296,792,7,10001,23856.8,2.20623,0.215559
24296,792,8,10005,23862.7,4.82834,0.471405
24296,792,9,10022,23892.9,29.1036,2.84036
24296,792,10,9953,23905.9,11.4785,1.12021
24296,792,11,8910,23918.2,11.3009,3.6429
24296,792,12,8982,23923.6,2.56393,0.103696
24296,792,13,10556,23927.0,1.19036,0.342516
24296,792,14,9065,23988.4,60.5189,52.1725
24296,792,15,10464,23996.5,5.20817,2.54482
24296,792,16,10553,24002.4,4.02765,0.333235
24296,792,17,10157,24013.5,9.58673,3.32585
24296,792,18,9866,24025.9,10.8094,1.46819
24296,792,19,9683,24029.1,2.14139,0.0
24296,792,20,23601,24031.2,0.686645,0.0629443
24296,792,21,9675,24033.8,1.35022,0.277718
24296,792,22,9691,24074.7,40.4199,28.5055
24296,792,23,10308,24098.6,20.2425,0.555314
24296,792,24,10509,24101.5,1.81081,0.145706
24296,792,25,10351,24106.1,3.69001,0.775116
24296,792,26,9649,24111.1,3.40243,0.230626
24296,792,27,9646,24120.1,8.21033,4.12531
24296,792,28,8723,24128.4,4.91204,0.73353
24296,792,29,10513,24134.0,4.36641,0.0442528
24296,792,30,9615,24136.3,1.37327,0.0
24296,792,31,9625,24143.6,6.39258,0.0
24296,792,32,8555,24153.1,8.01856,0.0
24296,792,33,9574,24154.7,0.802709,0.0303573
24296,792,34,8727,24163.8,7.53798,0.0126485
24296,792,35,8781,24187.5,22.7861,0.0
24296,793,1,9712,23841.6,36.7884,0.0
24296,793,2,9709,23843.6,0.912207,0.0194253
24296,793,3,23832,23844.4,0.489672,0.0
24296,793,4,9697,23872.1,27.141,4.93723
24296,793,5,9689,23889.6,15.3882,4.05245
24296,793,6,8632,23892.5,2.09354,0.116918
24296,793,7,23597,23894.6,0.624754,0.0794606
24296,793,8,9680,23896.7,1.1115,0.286929
24296,793,9,9684,23906.4,8.85485,0.179174
24296,793,10,9867,23913.2,5.77507,0.0
24296,793,11,10158,23918.2,3.90887,0.501275
24296,793,12,10554,23921.4,1.34663,0.298192
24296,793,13,10462,23922.7,0.517031,0.0106139
24296,793,14,9064,23934.0,9.59604,1.60977
24296,793,15,9030,23936.5,1.82183,0.0
24296,793,16,23663,23938.3,0.455335,0.0796081
24296,793,17,10560,23940.6,1.19,0.290813
24296,793,18,8981,23948.8,7.18382,0.142415
24296,793,19,9926,23959.3,9.56023,0.0
24296,793,20,10006,23984.6,24.1747,0.0
24296,793,21,10004,23989.5,4.03689,0.0
24296,793,22,10000,23992.4,1.93052,0.0
24296,793,23,9993,23997.6,4.10373,0.0
24296,793,24,9999,24003.4,4.84729,0.0
24296,793,25,10043,24011.0,6.44733,1.65548
24296,793,26,10045,24012.9,0.56222,0.315609
24296,793,27,8444,24017.8,3.77613,0.436005
24296,794,1,10566,23808.6,3.52939,0.623794
24296,794,2,10562,23815.9,5.43656,0.0
24296,794,3,23651,23817.8,0.562651,0.0407986
24296,794,4,10556,23820.5,1.07806,0.245798
24296,794,5,9065,23894.1,72.6558,64.4628
24296,794,6,9940,23909.8,13.874,1.18929
24296,794,7,9876,23914.2,3.13696,0.0
24296,794,8,10024,23923.6,8.19148,0.0
24296,794,9,9885,23931.9,6.60171,0.0294556
24296,794,10,9886,23945.6,12.1284,0.0
24296,794,11,9806,23972.4,25.8199,0.0281607
24296,795,1,9150,23826.3,20.1577,0.0839857
24296,795,2,10121,23854.2,27.2897,25.5473
24296,795,3,9149,23884.0,27.1917,2.60424
24296,795,4,10129,23890.2,5.5053,0.0
24296,795,5,10291,23920.9,29.7133,0.0
24296,796,1,10292,23839.3,32.5345,0.391838
24296,796,2,10131,23840.7,1.22578,0.0
24296,796,3,8733,23847.7,5.76745,0.0
24296,796,4,10128,23850.4,2.29101,0.0
24296,796,5,10283,23851.8,0.735842,0.0
24296,796,6,10136,23872.3,19.9254,0.0
24296,796,7,10138,23879.4,6.54208,0.235147
24296,796,8,10736,23888.3,8.39121,0.273469
24296,796,9,18190,23889.8,0.445044,0.0
24296,796,10,10142,23895.3,4.58069,0.55615
24296,796,11,9132,23901.3,4.83491,0.0229651
24296,796,12,9146,23907.1,4.8629,0.0
24296,796,13,8930,23922.6,14.4995,2.3956
24296,796,14,10714,23931.0,7.11455,0.707828
24296,796,15,8647,23938.9,6.2723,0.0
24296,796,16,19670,23939.8,0.214755,0.0
24296,796,17,8642,23946.7,6.16256,0.427878
24296,796,18,8855,23955.3,6.67665,0.311505
24296,797,1,8577,23818.2,10.2771,6.8804
24296,797,2,9300,23829.6,7.68081,2.3537
24296,797,3,9436,23836.3,5.54161,0.305775
24296,797,4,9433,23846.1,8.77433,0.0754997
24296,797,5,10315,23848.3,1.16393,0.0
24296,797,6,9278,23856.5,6.37495,0.0
24296,797,7,9409,23864.9,7.119,0.0
24296,797,8,10382,23878.5,12.5299,0.0
24296,797,9,9271,23882.8,2.30857,0.0
24296,797,10,9244,23884.4,0.56692,0.0
24296,797,11,9237,23889.9,4.10148,0.799185
24296,797,12,19856,23892.4,1.93084,1.01943
24296,797,13,9219,23898.4,5.40004,2.43774
24296,797,14,9225,23910.6,10.7837,2.04036
24296,797,15,10426,23914.8,3.86329,0.929626
24296,797,16,9361,23918.0,1.39297,0.333648
24296,798,1,10292,23837.5,30.2204,0.0
24296,798,2,10131,23838.9,1.15296,0.0
24296,798,3,8733,23845.4,5.42509,0.0
24296,798,4,10128,23848.0,2.15462,0.0
24296,798,5,10283,23849.3,0.692004,0.0
24296,798,6,10136,23868.6,18.7375,0.0
24296,798,7,10138,23875.3,6.13357,0.202693
24296,798,8,10736,23883.6,7.9147,0.280977
24296,798,9,18190,23885.1,0.424028,0.0
24296,798,10,10142,23890.4,4.40462,0.620037
24296,798,11,9132,23896.1,4.57279,0.0477598
24296,798,12,9146,23901.5,4.57537,0.0
24296,798,13,8930,23913.8,11.3819,0.0
24296,798,14,9173,23926.1,11.2376,0.0
24296,798,15,9169,23935.9,8.70046,0.0
24296,798,16,8823,23978.7,41.2526,35.8815
24296,798,17,8786,23988.4,6.13145,0.744267
24296,798,18,9004,23992.5,2.81371,0.0159929
24296,798,19,8058,23995.5,2.19988,0.186762
24296,798,20,8065,23998.3,1.92271,0.0922754
24296,798,21,8784,24011.9,11.9692,1.16659
24296,798,22,8141,24022.1,9.0193,1.75768
24296,798,23,10579,24029.6,6.05957,0.844523
24296,799,1,8052,23809.6,1.92164,0.139883
24296,799,2,8998,23815.2,3.61709,0.24892
24296,799,3,8922,23818.0,1.35236,0.104256
24296,799,4,10217,23833.9,15.454,10.9129
24296,799,5,8557,23843.4,7.03192,2.0852
24296,799,6,8552,23847.6,2.75145,0.647564
24296,799,7,9513,23853.7,4.65032,0.250697
24296,799,8,10327,23860.6,5.68159,0.324182
24296,799,9,8811,23867.2,4.53675,1.48615
24296,799,10,8669,23870.0,1.98085,0.56936
24296,800,1,8149,23810.8,1.54823,0.0590253
24296,800,2,10688,23815.5,4.1082,2.95648
24296,800,3,8600,23820.1,2.79672,0.955562
24296,800,4,8152,23828.2,6.82238,0.139857
24296,800,5,8846,23836.5,7.05848,1.89169
24296,800,6,8677,23839.7,2.40865,0.0
24296,800,7,20112,23841.6,0.445227,0.0807501
24296,800,8,9075,23844.2,1.67424,0.414073
24296,800,9,10224,23852.6,7.86932,1.66439
24296,800,10,8964,23855.3,1.24968,0.472877
24296,800,11,8286,23859.9,3.3637,0.235584
24296,801,1,9413,23824.1,11.5686,0.0
24296,801,2,10694,23847.6,22.418,0.470484
24296,801,3,18171,23849.0,0.812076,0.0
24296,801,4,18166,23850.3,0.625051,0.0
24296,801,5,18167,23852.1,1.22962,0.0
24296,801,6,9387,23859.4,6.83555,0.902383
24296,801,7,8737,23877.6,17.1051,11.191
24296,801,8,10321,23907.4,27.7999,0.213849
24296,801,9,10319,23920.9,11.6062,0.68105
24296,801,10,10699,23930.1,6.9983,0.166689
24296,801,11,10374,23938.5,7.01082,0.241447
24296,801,12,19525,23939.8,0.372392,0.0
24296,801,13,19526,23941.3,0.372628,0.0508915
24296,801,14,8448,23956.5,13.9873,0.418121
24296,801,15,9440,23962.9,4.89642,0.34486
24296,801,16,8374,23966.5,1.81152,0.249058
24296,801,17,8390,23969.4,1.77508,0.0209787
24296,802,1,8592,23815.3,2.43816,0.0
24296,802,2,8593,23819.2,2.91754,2.24555
24296,802,3,8591,23826.2,3.73307,1.04726
24296,802,4,9116,23831.5,3.62461,0.0973232
24296,802,5,10099,23849.9,17.3604,12.2372
24296,802,6,9198,23857.0,3.40874,0.37256
24296,802,7,10368,23942.7,84.7062,82.2149
24296,802,8,8751,23948.9,3.70712,1.5809
24296,802,9,10628,23956.5,6.34381,0.150343
24296,802,10,10607,23960.0,2.42864,0.212479
24296,802,11,8824,23992.3,30.5411,25.3692
24296,802,12,9170,24005.6,9.54273,0.801344
24296,802,13,25189,24018.4,11.7491,0.0
24296,802,14,9147,24040.4,21.9747,0.0
24296,802,15,10143,24045.6,4.26697,0.491228
24296,802,16,18186,24046.7,0.491811,0.0
24296,802,17,10118,24059.0,10.922,0.790718
24296,802,18,9149,24086.7,26.0418,0.566237
24296,802,19,10129,24093.1,5.70324,0.0
24296,802,20,10291,24125.0,30.8019,0.0155234
24296,803,1,10292,23841.7,28.4695,0.0
24296,803,2,10131,23842.9,1.08875,0.0
24296,803,3,8733,23849.4,5.39122,0.285318
24296,803,4,10128,23852.1,2.21397,0.184736
24296,803,5,10283,23853.4,0.718214,0.0407083
24296,803,6,10136,23872.1,18.1206,0.471192
24296,803,7,10138,23878.4,5.83019,0.243498
24296,803,8,10736,23886.5,7.62833,0.437616
24296,803,9,18190,23887.8,0.36842,0.0
24296,803,10,10142,23892.6,4.06769,0.502747
24296,803,11,9132,23897.9,4.31416,0.0517318
24296,803,12,9146,23903.1,4.31175,0.0
24296,803,13,8930,23914.7,10.7226,0.0
24296,803,14,9173,23926.2,10.5863,0.0
24296,803,15,9169,23935.5,8.19253,0.0
24296,803,16,8823,23978.7,41.7859,36.7265
24296,803,17,8786,23988.2,5.94701,0.872463
24296,803,18,9004,23992.1,2.66308,0.0277236
24296,803,19,8058,23994.8,1.90092,0.0
24296,803,20,8065,23997.3,1.72504,0.0
24296,803,21,8784,24009.0,10.1755,0.0
24296,803,22,9022,24011.6,1.48746,0.0
24296,803,23,10529,24061.1,48.8561,41.6919
24296,803,24,10320,24075.1,11.7123,2.59674
24296,803,25,9162,24088.1,11.4412,5.82333
24296,803,26,9279,24092.3,1.67715,0.604726
24296,803,27,10316,24101.3,7.88144,0.256185
24296,803,28,9432,24106.8,4.60824,0.0
24296,803,29,9435,24113.9,6.22495,1.5247
24296,803,30,8578,24118.8,3.78068,0.776992
24296,804,1,10292,23843.3,30.0936,0.344239
24296,804,2,10131,23844.6,1.13458,0.0
24296,804,3,8733,23851.1,5.33896,0.0
24296,804,4,10128,23853.6,2.12058,0.0
24296,804,5,10283,23854.9,0.683791,0.0
24296,804,6,10136,23874.0,18.5259,0.0847792
24296,804,7,10138,23880.8,6.30624,0.468925
24296,804,8,10736,23889.1,7.87536,0.362062
24296,804,9,18190,23890.5,0.399242,0.0
24296,804,10,10142,23895.8,4.42312,0.698249
24296,804,11,9132,23901.4,4.497,0.0433541
24296,804,12,9146,23906.7,4.50264,0.0
24296,804,13,8930,23918.9,11.2027,0.0
24296,804,14,9173,23930.9,11.0603,0.0
24296,804,15,9169,23940.6,8.56321,0.0
24296,804,16,8823,23981.2,39.0428,33.7565
24296,804,17,8786,23989.7,5.98849,0.686292
24296,804,18,9004,23993.8,2.81816,0.0645846
24296,804,19,8058,23996.8,2.21617,0.234813
24296,804,20,8065,23999.6,1.96018,0.158619
24296,804,21,10681,24004.7,4.04062,0.0
24296,804,22,9204,24007.5,1.54086,0.0
24296,804,23,10633,24010.6,1.61819,0.0733226
24296,804,24,8348,24016.9,5.33766,0.574263
24296,804,25,9040,24021.1,2.97072,0.0
24296,805,1,8182,23817.3,1.70355,0.0
24296,805,2,8184,23820.2,1.8946,0.212298
24296,805,3,25307,23825.9,4.28998,2.21994
24296,805,4,8650,23828.8,2.27465,1.00971
24296,805,5,25316,23832.6,2.73422,0.709608
24296,805,6,8275,23835.9,3.32743,0.136981
24296,805,7,10015,23845.7,8.37026,3.48069
24296,805,8,19725,23847.4,0.435597,0.0382615
24296,805,9,8623,23861.4,13.1041,0.565976
24296,805,10,8562,23863.0,1.38103,0.0
24296,805,11,19669,23863.8,0.236754,0.0
24296,805,12,9090,23865.7,1.13679,0.0
24296,805,13,8926,23870.9,4.78122,0.0
24296,806,1,10292,23845.8,29.813,0.0
24296,806,2,10131,23847.1,1.13709,0.0
24296,806,3,8733,23853.6,5.35086,0.0
24296,806,4,10128,23856.1,2.12536,0.0
24296,806,5,10283,23857.4,0.682623,0.0
24296,806,6,10136,23876.4,18.484,0.0
24296,806,7,10138,23883.2,6.28742,0.436771
24296,806,8,10736,23891.5,7.84475,0.314295
24296,806,9,18190,23892.9,0.397068,0.0
24296,806,10,10142,23898.1,4.3346,0.601216
24296,806,11,9132,23903.7,4.50009,0.0362762
24296,806,12,9146,23909.1,4.5295,0.0191123
24296,806,13,8930,23922.3,12.2054,0.977174
24296,806,14,9173,23934.4,11.1015,0.015433
24296,806,15,9169,23992.3,56.7278,48.1482
24296,806,16,8823,24001.7,5.87382,0.575372
24296,806,17,8786,24008.4,5.32485,0.0105455
24296,806,18,9004,24012.5,2.7605,0.0
24296,806,19,8058,24015.2,1.98591,0.0
24296,806,20,8065,24017.8,1.8052,0.0
24296,806,21,8784,24075.2,55.7943,45.1378
24296,806,22,9021,24080.9,2.50721,0.391482
24296,806,23,9485,24090.4,8.24916,1.01144
24296,806,24,8110,24100.3,8.42778,0.65763
24296,806,25,10518,24105.0,3.76671,0.0
24296,806,26,9274,24110.5,4.48184,0.0
24296,807,1,8577,23823.0,6.35577,3.38368
24296,807,2,9301,23858.1,33.5092,24.5653
24296,807,3,10321,23883.9,24.093,1.15222
24296,807,4,10319,23912.2,26.6914,17.6059
24296,807,5,9228,23923.7,7.91705,0.780681
24296,807,6,10528,23955.4,30.8831,29.4535
24296,807,7,8785,23977.8,19.1995,9.06733
24296,807,8,9240,23983.7,2.06635,0.388628
24296,807,9,8063,23986.5,1.9973,0.0936334
24296,807,10,8060,23989.9,2.64512,0.0264227
24296,807,11,10524,23996.4,5.31432,0.282886
24296,807,12,8339,23999.9,2.12689,0.0
24296,807,13,10608,24002.5,1.66737,0.0
24296,807,14,24783,24008.1,4.45115,0.0
24296,807,15,10648,24010.0,1.83006,0.0
24296,807,16,10689,24020.0,8.22701,0.0
24296,807,17,9102,24023.5,2.40532,0.0
24296,807,18,8745,24028.3,3.4589,0.0
24296,807,19,17772,24033.6,4.56472,0.136111
24296,807,20,17770,24035.3,0.69903,0.0852517
24296,807,21,8890,24037.2,1.56078,0.0740412
24296,807,22,9494,24044.0,5.74592,0.0205236
24296,807,23,8628,24048.2,3.23184,0.0
24296,807,24,8841,24054.5,5.00379,0.0
24296,807,25,8462,24058.2,2.47972,0.312492
24296,807,26,8675,24060.6,1.77084,0.0
24296,807,27,18002,24062.8,0.523025,0.0445531
24296,807,28,9084,24065.0,0.870008,0.216323
24296,807,29,8672,24068.7,3.11619,0.195822
24296,807,30,8968,24082.1,12.2112,1.24562
24296,807,31,10242,24085.0,1.76845,0.743714
24296,807,32,8272,24088.9,2.70911,0.189731
24296,808,1,10292,23852.5,35.5959,0.0
24296,808,2,10131,23854.0,1.35651,0.0
24296,808,3,8733,23861.8,6.38677,0.0
24296,808,4,10128,23865.1,2.78439,0.246964
24296,808,5,10283,23866.7,0.88048,0.0333032
24296,808,6,10136,23889.7,22.2378,0.168462
24296,808,7,10138,23897.5,7.17708,0.191287
24296,808,8,10736,23907.7,9.75443,0.76291
24296,808,9,18190,23909.5,0.544638,0.0
24296,808,10,10142,23915.5,5.00844,0.550703
24296,808,11,9132,23922.1,5.34111,0.0112152
24296,808,12,9146,23928.6,5.38569,0.0
24296,808,13,8930,23943.1,13.4062,0.0
24296,808,14,9173,23957.5,13.2364,0.0
24296,808,15,9169,23994.8,35.949,25.7048
24296,808,16,8823,24004.2,6.58991,0.263453
24296,808,17,8786,24012.5,6.69038,0.344987
24296,808,18,9004,24017.3,3.29845,0.0
24296,808,19,8058,24020.6,2.37139,0.0
24296,808,20,8065,24023.7,2.15546,0.0
24296,808,21,8784,24079.9,54.2893,41.5652
24296,808,22,9022,24084.1,2.06185,0.201879
24296,808,23,10529,24093.8,9.00571,0.047245
24296,808,24,10320,24107.1,11.4068,0.0
24296,808,25,10322,24132.0,23.0146,0.0299366
24296,808,26,9381,24175.6,41.8844,37.7311
24296,808,27,8738,24184.3,6.50746,0.367712
24296,808,28,9321,24193.6,8.02897,2.09991
24296,808,29,18169,24195.2,1.04395,0.0
24296,808,30,18170,24196.6,0.781003,0.0
24296,808,31,18171,24198.5,1.11755,0.0
24296,808,32,9447,24212.6,13.2722,5.13717
24296,808,33,9388,24233.2,18.5375,0.705458
24296,809,1,8363,23830.6,10.8762,5.74814
24296,809,2,9554,23857.8,24.3255,17.294
24296,809,3,8555,23869.2,8.61982,0.559239
24296,809,4,9574,23870.7,0.810892,0.0343288
24296,809,5,8727,23879.9,7.58185,0.0154852
24296,809,6,8781,23905.4,24.5951,1.63629
24296,810,1,8426,23823.1,3.06081,0.0
24296,810,2,8421,23824.5,0.50989,0.024492
24296,810,3,8420,23832.9,7.54758,5.58788
24296,810,4,9458,23850.6,14.9458,9.40119
24296,810,5,10322,23872.8,19.589,1.38411
24296,810,6,9381,23877.8,3.60386,0.314253
24296,810,7,8738,23883.9,4.94641,0.0834429
24296,810,8,9321,23890.9,5.96571,1.26961
24296,810,9,18169,23892.1,0.848929,0.0
24296,810,10,9319,23911.8,19.008,0.882143
24296,810,11,8978,23922.6,9.80021,0.0
24296,811,1,10610,23824.7,3.37211,0.543667
24296,811,2,10606,23840.6,14.4853,12.0063
24296,811,3,8737,23876.9,33.6784,28.2303
24296,811,4,10321,23908.9,28.6464,3.23367
24296,811,5,10319,23920.8,10.0808,0.01633
24296,811,6,9228,23930.6,8.23624,0.330911
24296,811,7,10528,23959.3,27.6319,26.0483
24296,811,8,8785,23985.7,22.8539,11.63
24296,811,9,9240,23991.5,2.57709,0.718591
24296,811,10,8063,23995.1,2.44302,0.334239
24296,811,11,8060,23998.9,2.9814,0.0805328
24296,811,12,10524,24006.1,5.67685,0.103271
24296,811,13,8824,24013.1,5.56225,0.0458749
24296,811,14,9170,24024.0,9.3262,0.0
24296,811,15,25189,24037.6,12.5255,0.0
24296,811,16,9147,24061.0,23.4404,0.0
24296,811,17,10143,24067.3,5.1657,1.13848
24296,811,18,18186,24068.6,0.519704,0.0
24296,811,19,10118,24082.4,12.3631,1.55707
24296,811,20,9149,24114.4,30.3018,0.91493
24296,811,21,10129,24121.8,6.58127,0.0
24296,811,22,10291,24158.6,35.5318,0.0187743
24296,812,1,9430,23828.4,6.83282,0.835373
24296,812,2,9307,23833.1,3.35866,0.876533
24296,812,3,10606,23845.3,10.9607,8.5244
24296,812,4,8737,23875.8,28.7685,23.4143
24296,812,5,10321,23904.2,25.9173,0.94237
24296,812,6,10319,23916.3,10.4134,0.522312
24296,812,7,9228,23926.0,8.02978,0.26062
24296,812,8,10528,23958.3,31.2503,29.6939
24296,812,9,8785,23980.7,19.8561,8.82555
24296,812,10,9240,23986.0,2.20978,0.383301
24296,812,11,8063,23989.1,2.17308,0.100615
24296,812,12,8060,23992.5,2.6129,0.0
24296,812,13,10524,23999.6,5.4842,0.0
24296,812,14,8824,24006.4,5.42159,0.0
24296,812,15,9170,24017.1,9.16532,0.0
24296,812,16,25189,24030.5,12.3093,0.0
24296,812,17,9147,24053.5,23.0345,0.0
24296,812,18,10143,24059.0,4.52711,0.569265
24296,812,19,18186,24060.2,0.497401,0.0
24296,812,20,10118,24073.2,11.4842,0.864347
24296,812,21,9149,24102.3,27.3593,0.65508
24296,812,22,10129,24109.0,5.97831,0.0
24296,812,23,10291,24142.4,32.2875,0.0162715
24296,813,1,9864,23833.7,11.8958,1.11244
24296,813,2,9858,23839.5,4.24019,0.882841
24296,813,3,9687,23852.2,11.4737,0.434524
