did,oid,ent,sectionId,laneIndex,xCoord,yCoord,timeSta,speed,travelledDistance,acceleration
24296,3,122,10063,1,305909.75,6187503.17,23497.6,53.8,872.83,0
24296,3,123,10063,1,305911.91,6187514.93,23498.4,53.8,884.79,0
24296,3,124,10063,1,305914.06,6187526.69,23499.2,53.8,896.74,0
24296,3,125,10063,1,305916.21,6187538.45,23500,53.8,908.7,0
24296,3,126,10063,1,305918.37,6187550.21,23500.8,53.8,920.65,0
24296,3,127,10063,1,305920.52,6187561.97,23501.6,53.8,932.61,0
24296,3,128,11149,0,305922.39,6187573.76,23502.4,53.8,944.56,0
24296,3,129,8793,1,305922.7,6187585.68,23503.2,53.8,956.52,0
24296,3,130,8793,1,305924.81,6187596.83,23504,48.32,967.86,-1.9
24296,3,131,8793,1,305925.73,6187606.89,23504.8,43.04,978.01,-1.84
24296,3,132,18723,1,305924.3,6187616.2,23505.6,43.04,987.58,0
24296,3,133,18720,0,305927.81,6187624.05,23506.4,37.56,996.53,-1.9
24296,3,134,10181,1,305930.6,6187632.54,23507.2,40.23,1005.47,0.93
24296,3,135,10181,1,305932.96,6187642.28,23508,45.13,1015.5,1.7
24296,3,136,10181,1,305934.85,6187652.88,23508.8,48.44,1026.27,1.15
24296,3,137,11147,0,305936.77,6187663.95,23509.6,50.56,1037.5,0.74
24296,3,138,11147,0,305938.75,6187675.3,23510.4,51.87,1049.03,0.45
24296,3,139,8788,1,305940.76,6187686.83,23511.2,52.66,1060.73,0.27
24296,3,140,8788,1,305942.79,6187698.46,23512,53.13,1072.54,0.16
24296,3,141,11787,0,305944.82,6187710.15,23512.8,53.4,1084.4,0.1
24296,3,142,11787,0,305946.59,6187721.93,23513.6,53.57,1096.31,0.06
24296,3,143,10180,1,305948.43,6187733.71,23514.4,53.66,1108.23,0.03
24296,3,144,10180,1,305950.32,6187745.49,23515.2,53.72,1120.17,0.02
24296,3,145,10180,1,305952.21,6187757.29,23516,53.75,1132.12,0.01
24296,3,146,10180,1,305954.11,6187769.09,23516.8,53.77,1144.06,0.01
24296,3,147,10180,1,305955.9,6187780.28,23517.6,48.3,1155.4,-1.9
24296,3,148,10180,1,305957.51,6187790.28,23518.4,42.82,1165.53,-1.9
24296,3,149,10180,1,305958.92,6187799.08,23519.2,37.35,1174.44,-1.9
24296,3,150,10180,1,305960.19,6187807,23520,34.89,1182.46,-0.85
24296,3,151,11784,0,305962.2,6187814.42,23520.8,34.89,1190.22,0
24296,3,152,11784,0,305968.28,6187818.89,23521.6,34.89,1197.97,0
24296,3,153,10172,1,305975.96,6187818.27,23522.4,34.89,1205.72,0
24296,3,154,10172,1,305985.02,6187816.87,23523.2,41.27,1214.9,2.21
24296,3,155,10172,1,305995.09,6187815.31,23524,45.85,1225.09,1.59
24296,3,156,10172,1,306005.83,6187813.64,23524.8,48.91,1235.96,1.06
24296,3,157,10172,1,306017,6187811.91,23525.6,50.85,1247.26,0.67
24296,3,158,10172,1,306028.43,6187810.14,23526.4,52.05,1258.82,0.41
24296,3,159,10172,1,306039.26,6187808.46,23527.2,46.57,1269.78,-1.9
24296,3,160,10172,1,306048.89,6187806.97,23528,41.1,1279.52,-1.9
24296,3,161,10172,1,306057.31,6187805.67,23528.8,35.62,1288.05,-1.9
24296,3,162,10172,1,306064.98,6187804.48,23529.6,34.27,1295.81,-0.47
24296,3,163,11827,0,306072.51,6187803.35,23530.4,34.27,1303.43,0
24296,3,164,11827,0,306079.85,6187804.86,23531.2,34.27,1311.04,0
24296,3,165,10261,1,306083.45,6187811.2,23532,34.27,1318.66,0
24296,3,166,10261,1,306084.71,6187820.18,23532.8,40.8,1327.73,2.27
24296,3,167,10261,1,306086.12,6187830.2,23533.6,45.53,1337.84,1.64
24296,3,168,10261,1,306087.62,6187840.92,23534.4,48.7,1348.67,1.1
24296,3,169,10261,1,306089.19,6187852.08,23535.2,50.72,1359.94,0.7
24296,3,170,10261,1,306090.79,6187863.52,23536,51.97,1371.49,0.43
24296,3,171,10261,1,306092.42,6187875.12,23536.8,52.72,1383.2,0.26
24296,3,172,10261,1,306094.06,6187886.82,23537.6,53.16,1395.01,0.15
24296,3,173,10261,1,306095.62,6187897.91,23538.4,47.69,1406.22,-1.9
24296,3,174,10261,1,306097.01,6187907.8,23539.2,42.21,1416.21,-1.9
24296,3,175,10261,1,306098.26,6187916.7,23540,38.68,1425.2,-1.23
24296,3,176,10261,1,306099.45,6187925.22,23540.8,38.68,1433.79,0
24296,3,177,11223,0,306102.55,6187933.13,23541.6,38.68,1442.39,0
24296,3,178,8972,1,306109.85,6187937.07,23542.4,38.68,1450.98,0
24296,3,179,8972,1,306119.63,6187937.24,23543.2,44.04,1460.77,1.86
24296,3,180,10893,0,306130.24,6187937.36,23544,47.72,1471.37,1.28
24296,3,181,8292,1,306141.37,6187937.32,23544.8,50.11,1482.51,0.83
24296,3,182,8292,1,306152.84,6187937.24,23545.6,51.59,1493.97,0.51
24296,3,183,8292,1,306164.5,6187937.17,23546.4,52.49,1505.64,0.31
24296,3,184,8292,1,306176.28,6187937.09,23547.2,53.03,1517.42,0.19
24296,3,185,8292,1,306188.14,6187937.02,23548,53.35,1529.28,0.11
24296,3,186,8292,1,306200.03,6187936.94,23548.8,53.53,1541.17,0.06
24296,3,187,8292,1,306200.03,6187936.96,23549.2,53.64,1546.73,0.04
24296,1704,1,8780,2,306149.31,6190649.73,24297.7,77.99,15.47,0
24296,1704,2,8780,2,306157.5,6190634.46,24298.4,77.99,32.8,0
24296,1704,3,8780,2,306165.7,6190619.18,24299.2,77.99,50.14,0
24296,1705,1,9413,1,306735.21,6190499.48,24299,62.03,4.03,0
24296,1705,2,9413,1,306731.15,6190486.31,24299.2,62.03,17.82,0
24296,1706,1,9803,1,304528.94,6188670.01,24299.6,63.27,7.13,0
